label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
DoorDeco_05718_4;Ash brown;Ash brown;Aschbraun;Marrón ceniza;Marrón ceniza;Brun cendré;Brun cendré;Marrone cenerino;Asbruin;灰棕色;煙燻棕;アッシュブラウン;애시 브라운;Серо-коричневый
DoorDeco_05718_5;Black;Black;Schwarz;Negro;Negro;Noir;Noir;Nero;Zwart;黑色;黑色;ブラック;블랙;Черный
DoorDeco_05718_6;Blue;Blue;Blau;Azul;Azul;Bleu;Bleu;Blu;Blauw;蓝色;藍色;ブルー;블루;Синий
DoorDeco_05718_7;Pink;Pink;Rosa;Rosa;Rosa;Rose;Rose;Rosa;Roze;粉红;粉紅色;ピンク;핑크;Розовый
DoorDeco_05719_0;Gray;Gray;Grau;Gris;Gris;Gris;Gris;Grigio;Grijs;灰色;灰色;グレー;그레이;Серый
DoorDeco_05719_1;Blue;Blue;Blau;Azul;Azul;Bleu;Bleu;Blu;Blauw;蓝色;藍色;ブルー;블루;Синий
FishingRod_02377_0;Blue;Blue;Blau;Azul;Azul;Bleu;Bleu;Blu;Blauw;蓝色;藍色;ブルー;블루;Синий
FishingRod_02377_1;Yellow;Yellow;Gelb;Amarillo;Amarillo;Jaune;Jaune;Giallo;Geel;黄色;黃色;イエロー;옐로;Желтый
FishingRod_02377_2;Green;Green;Grün;Verde;Verde;Vert;Vert;Verde;Groen;绿色;綠色;グリーン;그린;Зеленый
FishingRod_02377_3;Red;Red;Rot;Rojo;Rojo;Rouge;Rouge;Rosso;Rood;红色;紅色;レッド;레드;Красный
FishingRod_02377_4;Purple;Purple;Lila;Púrpura;Morado;Violet;Mauve;Viola;Paars;紫色;紫色;パープル;퍼플;Фиолетовый
FishingRod_02377_5;Pink;Pink;Rosa;Rosa;Rosa;Rose;Rose;Rosa;Roze;粉红;粉紅色;ピンク;핑크;Розовый
FishingRod_02377_6;White;White;Weiß;Blanco;Blanco;Blanc;Blanc;Bianco;Wit;白色;白色;ホワイト;화이트;Белый
FishingRod_02377_7;Black;Black;Schwarz;Negro;Negro;Noir;Noir;Nero;Zwart;黑色;黑色;ブラック;블랙;Черный
FishingRod_08471_0;Green;Green;Grün;Verde;Verde;Vert;Vert;Verde;Groen;绿色;綠色;グリーン;그린;Зеленый
FishingRod_08471_1;Yellow;Yellow;Gelb;Amarillo;Amarillo;Jaune;Jaune;Giallo;Geel;黄色;黃色;イエロー;옐로;Желтый
FishingRod_08471_2;Orange;Orange;Orange;Naranja;Naranja;Orange;Orange;Arancio;Oranje;橘色;橘色;オレンジ;오렌지;Оранжевый
FishingRod_08471_3;Light blue;Light blue;Hellblau;Celeste;Celeste;Bleu clair;Bleu pâle;Blu chiaro;Lichtblauw;浅蓝色;淺藍色;ライトブルー;라이트 블루;Голубой
FishingRod_08471_4;Blue;Blue;Blau;Azul;Azul;Bleu;Bleu;Blu;Blauw;蓝色;藍色;ブルー;블루;Синий
FishingRod_08471_5;Purple;Purple;Lila;Púrpura;Morado;Violet;Mauve;Viola;Paars;紫色;紫色;パープル;퍼플;Фиолетовый
FishingRod_08471_6;Pink;Pink;Rosa;Rosa;Rosa;Rose;Rose;Rosa;Roze;粉红;粉紅色;ピンク;핑크;Розовый
FishingRod_08471_7;Red;Red;Rot;Rojo;Rojo;Rouge;Rouge;Rosso;Rood;红色;紅色;レッド;레드;Красный
FishingRod_08472_0;Yellow;Yellow;Gelb;Amarillo;Amarillo;Jaune;Jaune;Giallo;Geel;黄色;黃色;イエロー;옐로;Желтый
FishingRod_08472_1;Orange;Orange;Orange;Naranja;Naranja;Orange;Orange;Arancio;Oranje;橘色;橘色;オレンジ;오렌지;Оранжевый
FishingRod_08472_2;Light blue;Light blue;Hellblau;Celeste;Celeste;Bleu clair;Bleu pâle;Blu chiaro;Lichtblauw;浅蓝色;淺藍色;ライトブルー;라이트 블루;Голубой
FishingRod_08472_3;Pink;Pink;Rosa;Rosa;Rosa;Rose;Rose;Rosa;Roze;粉红;粉紅色;ピンク;핑크;Розовый
FishingRod_08472_4;Green;Green;Grün;Verde;Verde;Vert;Vert;Verde;Groen;绿色;綠色;グリーン;그린;Зеленый
FishingRod_08472_5;Purple;Purple;Lila;Púrpura;Morado;Violet;Mauve;Viola;Paars;紫色;紫色;パープル;퍼플;Фиолетовый
FishingRod_08472_6;White;White;Weiß;Blanco;Blanco;Blanc;Blanc;Bianco;Wit;白色;白色;ホワイト;화이트;Белый
FishingRod_08472_7;Gray;Gray;Grau;Gris;Gris;Gris;Gris;Grigio;Grijs;灰色;灰色;グレー;그레이;Серый
FishingRod_08473_0;Avocado;Avocado;Avocado;Verde bosque;Verde musgo;Vert kaki;Vert kaki;Avocado;Avocadogroen;卡其色;卡其色;カーキ;카키;Защитный
FishingRod_08473_1;Orange;Orange;Orange;Naranja;Naranja;Orange;Orange;Arancio;Oranje;橘色;橘色;オレンジ;오렌지;Оранжевый
FishingRod_08473_2;Light blue;Light blue;Hellblau;Celeste;Celeste;Bleu clair;Bleu pâle;Blu chiaro;Lichtblauw;浅蓝色;淺藍色;ライトブルー;라이트 블루;Голубой
FishingRod_08473_3;Red;Red;Rot;Rojo;Rojo;Rouge;Rouge;Rosso;Rood;红色;紅色;レッド;레드;Красный
FishingRod_08473_4;Beige;Beige;Beige;Beis;Beige;Beige;Beige;Beige;Beige;米色;米色;ベージュ;베이지;Бежевый
FishingRod_08473_5;Pink;Pink;Rosa;Rosa;Rosa;Rose;Rose;Rosa;Roze;粉红;粉紅色;ピンク;핑크;Розовый
FishingRod_08473_6;Yellow;Yellow;Gelb;Amarillo;Amarillo;Jaune;Jaune;Giallo;Geel;黄色;黃色;イエロー;옐로;Желтый
FishingRod_08473_7;Black;Black;Schwarz;Negro;Negro;Noir;Noir;Nero;Zwart;黑色;黑色;ブラック;블랙;Черный
Ftr_00080_0;Natural;Natural;Natur;Natural;Natural;Naturel;Naturel;Naturale;Naturel;自然色;自然色;ナチュラル;내추럴;Натуральный
Ftr_00080_1;Colorful;Colorful;Bunt;Multicolor;Multicolor;Multicolore;Multicolore;Variopinto;Veelkleurig;彩色;彩色;カラフル;컬러풀;Яркий
Ftr_00080_2;Pop;Pop;Pop;Pop;Pop;Pop;Pop;Pop;Spetterend;缤纷色;繽紛色;ポップ;팝;Яркий
Ftr_00080_3;Cool;Cool;Cool;Moderno;Moderno;Cool;Cool;Spavaldo;Cool;酷感色;酷感色;クール;쿨;Модный
Ftr_00080_4;Pastel;Pastel;Pastell;Tonos pastel;Pastel;Pastel;Pastel;Pastello;Pastel;粉嫩色;粉嫩色;パステル;파스텔;Пастельный
Ftr_00080_5;Cute;Cute;Süß;Adorable;Adorable;Adorable;Adorable;Grazioso;Schattig;可爱色;可愛色;キュート;큐트;Милый
Ftr_00083_0;Natural;Natural;Natur;Natural;Natural;Naturel;Naturel;Naturale;Naturel;自然色;自然色;ナチュラル;내추럴;Натуральный
Ftr_00083_1;Colorful;Colorful;Bunt;Multicolor;Multicolor;Multicolore;Multicolore;Variopinto;Veelkleurig;彩色;彩色;カラフル;컬러풀;Яркий
Ftr_00083_2;White;White;Weiß;Blanco;Blanco;Blanc;Blanc;Bianco;Wit;白色;白色;ホワイト;화이트;Белый
Ftr_00083_3;Pastel;Pastel;Pastell;Tonos pastel;Pastel;Pastel;Pastel;Pastello;Pastel;粉嫩色;粉嫩色;パステル;파스텔;Пастельный
Ftr_00083_4;Blue;Blue;Blau;Azul;Azul;Bleu;Bleu;Blu;Blauw;蓝色;藍色;ブルー;블루;Синий
Ftr_00083_5;Pop;Pop;Pop;Pop;Pop;Pop;Pop;Pop;Spetterend;缤纷色;繽紛色;ポップ;팝;Яркий
Ftr_00085_0;Spring;Spring;Frühling;Primavera;Primavera;Printemps;Printemps;Primavera;Lente;春;春;春;봄;Весна
Ftr_00085_1;Summer;Summer;Sommer;Verano;Verano;Été;Été;Estate;Zomer;夏;夏;夏;여름;Лето
Ftr_00085_2;Fall;Fall;Herbst;Otoño;Otoño;Automne;Automne;Autunno;Herfst;秋;秋;秋;가을;Осень
Ftr_00085_3;Winter;Winter;Winter;Invierno;Invierno;Hiver;Hiver;Inverno;Winter;冬;冬;冬;겨울;Зима
Ftr_00086_0;Blue;Blue;Blau;Azul;Azul;Bleu;Bleu;Blu;Blauw;蓝色;藍色;ブルー;블루;Синий
Ftr_00086_1;Pink;Pink;Rosa;Rosa;Rosa;Rose;Rose;Rosa;Roze;粉红;粉紅色;ピンク;핑크;Розовый
Ftr_00086_2;Red;Red;Rot;Rojo;Rojo;Rouge;Rouge;Rosso;Rood;红色;紅色;レッド;레드;Красный
Ftr_00086_3;Light blue;Light blue;Hellblau;Celeste;Celeste;Bleu clair;Bleu pâle;Blu chiaro;Lichtblauw;浅蓝色;淺藍色;ライトブルー;라이트 블루;Голубой
Ftr_00086_4;Yellow;Yellow;Gelb;Amarillo;Amarillo;Jaune;Jaune;Giallo;Geel;黄色;黃色;イエロー;옐로;Желтый
Ftr_00086_5;White;White;Weiß;Blanco;Blanco;Blanc;Blanc;Bianco;Wit;白色;白色;ホワイト;화이트;Белый
Ftr_00086_6;Gray;Gray;Grau;Gris;Gris;Gris;Gris;Grigio;Grijs;灰色;灰色;グレー;그레이;Серый
Ftr_00086_7;Black;Black;Schwarz;Negro;Negro;Noir;Noir;Nero;Zwart;黑色;黑色;ブラック;블랙;Черный
Ftr_00088_0;Natural;Natural;Natur;Natural;Natural;Naturel;Naturel;Naturale;Naturel;自然色;自然色;ナチュラル;내추럴;Натуральный
Ftr_00088_1;Colorful;Colorful;Bunt;Multicolor;Multicolor;Multicolore;Multicolore;Variopinto;Veelkleurig;彩色;彩色;カラフル;컬러풀;Яркий
Ftr_00088_2;Pastel;Pastel;Pastell;Tonos pastel;Pastel;Pastel;Pastel;Pastello;Pastel;粉嫩色;粉嫩色;パステル;파스텔;Пастельный
Ftr_00088_3;Cool;Cool;Cool;Moderno;Moderno;Cool;Cool;Spavaldo;Cool;酷感色;酷感色;クール;쿨;Модный
Ftr_00131_0;White;White;Weiß;Blanco;Blanco;Blanc;Blanc;Bianco;Wit;白色;白色;白;하얀색;Белый
Ftr_00131_1;Black;Black;Schwarz;Negro;Negro;Noir;Noir;Nero;Zwart;黑色;黑色;黒;검은색;Черный
Ftr_00144_0;Silver;Silver;Silber;Plateado;Plateado;Argent;Argent;Argentato;Zilver;银色;銀色;シルバー;실버;Серебряный
Ftr_00144_1;Bronze;Bronze;Bronze;Bronce;Bronce;Bronze;Bronze;Bronzo;Brons;铜色;銅色;ブロンズ;브론즈;Бронзовый
Ftr_00144_2;Mountain;Mountain;Gebirge;Montaña;Montaña;Montagne;Montagne;Montagna;Berg;山;山;山;산;Горы
Ftr_00144_3;Boat;Boat;Boot;Barco;Barco;Bateau;Bateau;Nave;Boot;船;船;舟;배;Лодка
Ftr_00144_4;Castle;Castle;Burg;Castillo;Castillo;Château;Château;Castello;Kasteel;城堡;城堡;城;성;Замок
Ftr_00146_0;Red;Red;Rot;Rojo;Rojo;Rouge;Rouge;Rosso;Rood;红色;紅色;レッド;레드;Красный
Ftr_00146_1;Blue;Blue;Blau;Azul;Azul;Bleu;Bleu;Blu;Blauw;蓝色;藍色;ブルー;블루;Синий
Ftr_00146_2;Yellow;Yellow;Gelb;Amarillo;Amarillo;Jaune;Jaune;Giallo;Geel;黄色;黃色;イエロー;옐로;Желтый
Ftr_00146_3;White;White;Weiß;Blanco;Blanco;Blanc;Blanc;Bianco;Wit;白色;白色;ホワイト;화이트;Белый
Ftr_00146_4;Red stripes;Red stripes;Rote Streifen;Rayas rojas;Rayas rojas;Rayures rouges;Rayures rouges;Strisce rosse;Rode strepen;红色条纹;紅色條紋;レッドストライプ;레드 스트라이프;Красные полосы
Ftr_00146_5;Green stripes;Green stripes;Grüne Streifen;Rayas verdes;Rayas verdes;Rayures vertes;Rayures vertes;Strisce verdi;Groene strepen;绿色条纹;綠色條紋;グリーンストライプ;그린 스트라이프;Зеленые полосы
Ftr_00146_6;Reflective stripes;Reflective stripes;Reflektorstreifen;Rayas reflectantes;Rayas reflectantes;Bandes réfléchissantes;Bandes réfléchissantes;Strisce riflettenti;Reflecterende strepen;带反射板;附反射板;反射板つき;반사판;Светоотражающие полосы
Ftr_00146_7;Caution stripes;Caution stripes;Gefahrenwarnung;Peligro;Peligro;Danger;Danger;Strisce di avvertimento;Gevaar;危险;危險;デンジャー;데인저;Опасно!
Ftr_00287_0;Black;Black;Schwarz;Negro;Negro;Noir;Noir;Nero;Zwart;黑色;黑色;ブラック;블랙;Черный
Ftr_00287_1;Red;Red;Rot;Rojo;Rojo;Rouge;Rouge;Rosso;Rood;红色;紅色;レッド;레드;Красный
Ftr_00287_2;Yellow;Yellow;Gelb;Amarillo;Amarillo;Jaune;Jaune;Giallo;Geel;黄色;黃色;イエロー;옐로;Желтый
Ftr_00287_3;White;White;Weiß;Blanco;Blanco;Blanc;Blanc;Bianco;Wit;白色;白色;ホワイト;화이트;Белый
Ftr_00290_0;Black;Black;Schwarz;Negro;Negro;Noir;Noir;Nero;Zwart;黑色;黑色;ブラック;블랙;Черный
Ftr_00290_1;Red;Red;Rot;Rojo;Rojo;Rouge;Rouge;Rosso;Rood;红色;紅色;レッド;레드;Красный
Ftr_00290_2;Blue;Blue;Blau;Azul;Azul;Bleu;Bleu;Blu;Blauw;蓝色;藍色;ブルー;블루;Синий
Ftr_00290_3;White;White;Weiß;Blanco;Blanco;Blanc;Blanc;Bianco;Wit;白色;白色;ホワイト;화이트;Белый
Ftr_00330_0;Red;Red;Rot;Rojo;Rojo;Rouge;Rouge;Rosso;Rood;红色;紅色;レッド;레드;Красный
Ftr_00330_1;Yellow;Yellow;Gelb;Amarillo;Amarillo;Jaune;Jaune;Giallo;Geel;黄色;黃色;イエロー;옐로;Желтый
