label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
DiveFish_02852;red king crab;red king crab;Königskrabbe;cangrejo boreal;cangrejo boreal;crabe royal;crabe royal;granchio gigante;rode koningskrab;帝王蟹;鱈場蟹;タラバガニ;왕게;камчатский краб
DiveFish_02853;spider crab;spider crab;Riesenkrabbe;cangrejo gigante japonés;cangrejo gigante japonés;crabe-araignée géant;crabe-araignée géant;granchio gig. del Giappone;reuzenkrab;高脚蟹;高腳蟹;タカアシガニ;키다리게;краб-паук
DiveFish_02854;octopus;octopus;Oktopus;pulpo;pulpo;poulpe;pieuvre;polpo;octopus;章鱼;章魚;タコ;문어;осьминог
DiveFish_02855;spotted garden eel;spotted garden eel;Röhrenaal;anguila jardinera;anguila jardinera;anguille de jardin;anguille de jardin;anguilla di giardino;gevlekte buisaal;花园鳗;花園鰻;チンアナゴ;가든일;леопардовый угорь
DiveFish_02856;chambered nautilus;chambered nautilus;Perlboot;nautilo;nautilo;nautile;nautile;nautilus;nautilus;鹦鹉螺;鸚鵡螺;オウムガイ;앵무조개;наутилус
DiveFish_02857;horseshoe crab;horseshoe crab;Pfeilschwanzkrebs;cangrejo herradura;cangrejo herradura;limule;limule;granchio ferro di cavallo;degenkrab;鲎;鱟;カブトガニ;투구게;мечехвост
DiveFish_02858;giant isopod;giant isopod;Riesenassel;isópodo gigante;isópodo gigante;bathynome géant;isopode géant;isopode gigante;reuzenpissebed;大王具足虫;大王具足蟲;ダイオウグソクムシ;자이언트 이소포드;гигантская изопода
DiveFish_06920;firefly squid;firefly squid;Leuchtkalmar;calamar luciérnaga;calamar luciérnaga;calmar luciole;calmar luciole;calamaro lucciola;vuurvliegpijlinktvis;萤火鱿;螢火魷;ホタルイカ;반딧불오징어;сверкающий кальмар
DiveFish_07191;gazami crab;gazami crab;Gazami-Krabbe;cangrejo gazami;cangrejo gazami;crabe gazami;crabe gazami;granchio gazami;Japanse blauwe krab;梭子蟹;三疣梭子蟹;ガザミ;꽃게;газами-краб
DiveFish_07203;vampire squid;vampire squid;Vampirtintenfisch;calamar vampiro;calamar vampiro;vampire des abysses;vampire des abysses;calamaro vampiro;vampierinktvis;吸血鬼乌贼;吸血烏賊;コウモリダコ;흡혈오징어;адский кальмар-вампир
DiveFish_07214;gigas giant clam;gigas giant clam;Gigas-Riesenmuschel;taclobo gigante;taclobo gigante;bénitier colossal;bénitier colossal;tridacna gigante;reuzendoopvontschelp;大砗磲;大硨磲;オオシャコガイ;대왕거거;гигантская тридакна
DiveFish_07228;sea pineapple;sea pineapple;Seeananas;piña de mar;piña de mar;halocynthia roretzi;halocynthia roretzi;ananas di mare;zeeananas;海鞘;海鞘;ホヤ;멍게;морской ананас
DiveFish_07245;moon jellyfish;moon jellyfish;Ohrenqualle;medusa luna;medusa luna;méduse lune;méduse lune;medusa aurelia;oorkwal;海月水母;海月水母;ミズクラゲ;보름달물해파리;ушастая аурелия
DiveFish_07252;umbrella octopus;umbrella octopus;Regenschirm-Oktopus;pulpo paraguas;pulpo paraguas;pieuvre parapluie;pieuvre parapluie;polpo ombrello;depressa-inktvis;扁面蛸;扁面蛸;メンダコ;우무문어;опистотейтис
DiveFish_07267;slate pencil urchin;slate pencil urchin;Griffelseeigel;erizo lápiz de pizarra;erizo lápiz de pizarra;oursin crayon;oursin crayon;riccio matita;griffelzee-egel;石笔海胆;石筆海膽;パイプウニ;연필성게;грифельный морск. еж
DiveFish_07278;whelk;whelk;Babylon-Seeschnecke;buccino;buccino;bulot;bulot;buccino;wulk;花螺;峨螺;バイガイ;수랑;моллюск-трубач
DiveFish_07303;sea pig;sea pig;Scotoplanes;cerdo de mar;cerdo de mar;cochon de mer;cochon de mer;porcellino di mare;zeevarken;海猪;海豬;センジュナマコ;바다돼지;скотопланес
DiveFish_07308;Dungeness crab;Dungeness crab;Pazifik-Taschenkrebs;buey del Pacífico;buey del Pacífico;crabe de Dungeness;crabe de Dungeness;granciporro;Dungeness-krab;珍宝蟹;首長黃道蟹;ダンジネスクラブ;던지니스크랩;данженесский краб
DiveFish_07318;Venus' flower basket;Venus' flower basket;Gießkannenschwamm;canasta de flores de Venus;canasta de flores de Venus;corbeille de Vénus;corbeille de Vénus;cestello di Venere;venusmandje;偕老同穴;偕老同穴;カイロウドウケツ;해로동혈;корзинка Венеры
DiveFish_07411;mussel;mussel;Miesmuschel;mejillón;mejillón;moule;moule;cozza;mossel;贻贝;貽貝;ムールガイ;지중해담치;мидия
