label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
767;faux-fur ankle booties;faux-fur ankle booties;Paar Kunstfellstiefeletten;botín de pelo sintético;bota corta piel sintética;p. bottines fausse fourrure;p. bottines fausse fourrure;paio stivaletti ecopelliccia;laarsjes met imitatiebont;翻毛短靴;毛毛靴;ファーブーツ;인조털 부츠;полусапожки «под мех»
768;leopard pumps;leopard pumps;Paar Leopardenschuhe;manoletina de leopardo;bailarina de leopardo;paire de ballerines léopard;paire de ballerines léopard;paio di ballerine maculate;luipaardpumps;豹纹浅口鞋;豹紋低跟鞋;アニマルパンプス;레오파드 펌프스;леопардовые туфли
769;beaded sandals;beaded sandals;Paar Zehensandalen;sandalia de cuentas;sandalia de cuentas;paire de sandales à perles;paire de sandales à perles;paio di infradito perlati;teenslippers met kraaltjes;珠珠拖鞋;珠珠拖鞋;ビーズししゅうのサンダル;비즈 자수 샌들;сандалии с декором
772;boots;boots;Paar Stiefel;bota;bota;paire de bottines;paire de bottes;paio di stivali;laarsjes;长靴;長靴;ながぐつ;장화;сапоги
776;antique boots;antique boots;Paar Legendenstiefel;bota del medievo;bota medieval;paire de bottes sept lieues;paire de bottes sept lieues;paio di stivali leggenda;klassieke laarzen;古老靴子;古老靴子;アンティークなブーツ;앤티크 부츠;старинные сапоги
777;gold-armor shoes;gold-armor shoes;Paar Goldrüstungsschuhe;escarpe de oro;escarpe de oro;paire de solerets or;paire de solerets or;paio scarpe armatura dorata;gouden ridderlaarzen;金甲靴;金甲鞋;ゴールデンアーマーシューズ;골든 아머 슈즈;латные золотые сапоги
778;slippers;slippers;Paar Filzpantoffeln;pantufla;pantufla;paire de pantoufles;paire de pantoufles;paio di pantofole;pantoffels;拖鞋;拖鞋;スリッパ;슬리퍼;слипперы
779;work boots;work boots;Paar Arbeitsstiefel;bota de trabajo;bota de trabajo;paire de bottes de travail;paire de bottes de travail;paio di anfibi;werkschoenen;马丁靴;馬丁靴;ワークブーツ;워커;рабочие сапоги
780;moccasin boots;moccasin boots;Paar Mokassinstiefeletten;botín estilo mocasín;bota corta estilo mocasín;paire de bottines mocassins;paire de bottines mocassins;paio di stivaletti mocassino;mocassinlaarsjes;莫卡辛靴;莫卡辛靴;モカシンブーツ;모카신 부츠;полусапожки-мокасины
782;pom-pom boots;pom-pom boots;Paar Puschel-Stiefel;botín con pompones;bota corta con pompones;paire de bottes à pompons;paire de bottes à pompons;paio di stivaletti pon-pon;laarsjes met pompons;毛球靴;毛球靴;ポンポンつきブーツ;폼폼 부츠;сапоги с помпонами
783;samurai greaves;samurai greaves;Paar Samuraistiefel;bota de samurái;bota de samurái;paire de grèves de samouraï;paire de grèves de samouraï;paio di gambiere da samurai;samoerai-sandalen;盔甲护腿靴;盔甲護腿鞋;かっちゅうのすねあて;갑옷 다리 보호대;поножи воина
784;strappy heels;strappy heels;Paar Riemchenpumps;tacón de tiras;tacón de tiras;paire d'escarpins à bride;paire d'escarpins à bride;paio ballerine con cinturino;elegante hakjes;扣带浅口鞋;扣帶低跟鞋;ストラップつきパンプス;스트랩 펌프스;туфли c застежками
785;house slippers;house slippers;Paar Pantoffeln;pantufla hogareña;pantufla hogareña;paire de chaussons;paire de chaussons;paio di pantofole da casa;huissloffen;居家拖鞋;室內拖鞋;ルームシューズ;실내용 슬리퍼;домашние тапочки
786;slip-on sandals;slip-on sandals;Paar Kunststoffschlappen;sandalia de plástico;sandalia de plástico;paire de sabots caoutchouc;paire de sabots caoutchouc;paio di ciabatte di gomma;plastic sloffen;懒人拖鞋;布希鞋;スリッポンサンダル;슬립온 샌들;пляжные сабо
787;slip-on loafers;slip-on loafers;Paar Schlupfschuhe;mocasín de talón bajo;mocasín de talón bajo;paire de mocassins en toile;paire de mocassins en toile;paio di mocassini casual;casual instappers;懒人鞋;懶人鞋;スリッポン;슬립온;лоферы без шнурков
789;shiny bow platform shoes;shiny bow platform shoes;Paar Prinzessinnenschuhe;zapato muñequita;zapato muñequita;paire de babies à rubans;paire d'escarpins à rubans;paio di scarpette bambolina;schoenen met enkelbandjes;洛丽塔鞋;蘿莉塔鞋;ロリータシューズ;리본 레이스 슈즈;милые туфли
791;ballet slippers;ballet slippers;Paar Ballettschuhe;zapatilla de ballet;zapatilla de ballet;paire de chaussons danse;paire de chaussons danse;paio di scarpette da punta;balletschoenen;芭蕾舞鞋;芭蕾舞鞋;バレエシューズ;발레 슈즈;пуанты
792;visual-punk boots;visual-punk boots;Paar Visual-Kei-Stiefel;bota punk;bota punk;paire de bottes visual kei;paire de bottes visual kei;paio di stivali visual kei;Japanse punklaarzen;视觉系靴;視覺系靴;ヴィジュアルけいブーツ;펑크 스타일 부츠;панковские сапоги
794;rubber-toe high tops;rubber-toe high tops;Paar Knöchelturnschuhe;zapatilla alta con puntera;tenis alto con puntera;p. tennis skate montantes;p. espa. skate montantes;paio di sneaker alte;sneakers met rubber neus;高筒帆布鞋;高筒帆布鞋;ラバートゥハイカットスニーカー;러버토 하이컷 스니커;высокие кеды
795;wooden clogs;wooden clogs;Paar Holzpantoffeln;zueco florido;zueco florido;paire de sabots décorés;paire de sabots décorés;paio di zoccoli di legno;klompen;木鞋;木鞋;きぐつ;네덜란드 나막신;деревянные клоги
796;comfy sandals;comfy sandals;Paar Pantoletten;sandalia holgada;sandalia holgada;paire sandales confortables;paire sandales confortables;paio di sandali comodi;comfortabele sandalen;双带凉鞋;雙帶拖鞋;コンフォートサンダル;컴포트 샌들;пробковые пантолеты
797;gladiator sandals;gladiator sandals;Paar Gladiator-Sandalen;sandalia gladiador;sandalia gladiador;paire de spartiates;paire de spartiates;paio di sandali gladiatore;gladiatorensandalen;罗马凉鞋;羅馬涼鞋;グラディエーターサンダル;글레디에이터 샌들;сандалии гладиатора
799;zap boots;zap boots;Paar Superheldenstiefel;superbota;superbota;paire de bottes de héros;paire de bottes de héros;paio di stivali da eroe;superlaarzen;英雄靴;英雄靴;ヒーローブーツ;히어로 부츠;сапоги супергероя
800;basketball shoes;basketball shoes;Paar Basketballschuhe;zapatilla de básquet;tenis de básquet;paire de baskets;p. d'espadrilles basketball;paio di scarpe da basket;basketbalschoenen;篮球鞋;籃球鞋;バスケットシューズ;농구화;баскетбольные кеды
801;jester's shoes;jester's shoes;Paar Narrenschuhe;zapato de bufón;zapato de bufón;paire de bottes bouffon;paire de bottes bouffon;paio di scarpe da giullare;narrenschoenen;小丑鞋;小丑鞋;ピエロのくつ;피에로 신발;ботинки шута
802;outdoor sandals;outdoor sandals;Paar Outdoor-Sandalen;sandalia de paseo;sandalia de paseo;paire de sandales de rando;p. sandales de randonnée;paio di sandali tecnici;kampeersandalen;户外凉鞋;戶外涼鞋;アウトドアサンダル;아웃도어 샌들;походные сандалии
804;cowboy boots;cowboy boots;Paar Cowboystiefel;bota del Oeste;bota del Oeste;paire de bottes de cow-boy;paire de bottes de cowboy;paio di stivali da cowboy;cowboylaarzen;西部牛仔靴;西部牛仔靴;ウェスタンブーツ;웨스턴 부츠;ковбойские сапоги
808;traditional flower shoes;traditional flower shoes;Paar Ornamentschuhe;zapato florido tradicional;zapato florido tradicional;paire de ggotshin;paire de ggotshin;paio di ggotshin;klassieke bloemenschoenen;韩服绣花鞋;繡花鞋;コッシン;꽃신;обувь с цветами
809;water sandals;water sandals;Paar Strandsandalen;sandalia de goma;sandalia de goma;paire sandalettes de plage;paire de sandales d'eau;paio di sandali da mare;watersandalen;水陆凉鞋;水涼鞋;アクアサンダル;아쿠아 샌들;пляжные сандалии
811;cleats;cleats;Paar Fußballschuhe;zapatilla de tacos;botín;paire de souliers crampons;paire de souliers crampons;paio di scarpini da calcio;voetbalschoenen;钉鞋;釘鞋;スパイク;스파이크 슈즈;бутсы
812;winklepickers;winklepickers;Paar Pikes;zapato de puntera afilada;zapato de puntera afilada;paire de winklepickers;paire de winklepickers;paio di scarpe a punta;puntschoenen;尖头鞋;尖頭鞋;トンがったクツ;뾰족코 구두;остроносые туфли
814;hi-tech sneakers;hi-tech sneakers;Paar Hightech-Turnschuhe;deportiva alto rendimiento;tenis de alto rendimiento;paire de tennis high-tech;paire d'espa. high-tech;paio di sneaker hi-tech;hightech sneakers;气垫鞋;氣墊鞋;ハイテクシューズ;하이테크 슈즈;супермодные кроссовки
815;ski boots;ski boots;Paar Skistiefel;bota de esquí;bota de esquí;paire de bottes de ski;paire de bottes de ski;paio di scarponi da sci;skilaarzen;滑雪靴;滑雪靴;スキーブーツ;스키 부츠;лыжные ботинки
820;lace-up boots;lace-up boots;Paar Schnürstiefel;bota alta;bota alta;paire de bottes à lacets;paire de bottes à lacets;paio di stivali con lacci;geveterde laarzen;绑带靴;綁帶靴;あみあげブーツ;레이스업 부츠;ботинки на шнурках
821;wrestling shoes;wrestling shoes;Paar Wrestlingschuhe;bota de lucha;bota de lucha;paire de bottes de catch;paire de bottes de lutte;paio di scarpe da wrestling;worstelschoenen;摔角鞋;摔角鞋;リングシューズ;복싱 슈즈;борцовские ботинки
839;power boots;power boots;Paar Power-Stiefel;bota de energía;bota de energía;paire bottes de puissance;p. de bottes de puissance;paio stivali tuta potenziata;superkrachtlaarzen;动力靴;動力靴;パワードブーツ;파워 부츠;силовые ботинки
863;space boots;space boots;Paar Astronautenstiefel;bota espacial;bota espacial;paire de bottes spatiales;paire de bottes spatiales;paio di stivali spaziali;ruimtelaarzen;太空靴;太空靴;スペースブーツ;스페이스 부츠;ботинки космонавта
864;kiddie sneakers;kiddie sneakers;Paar Kinderturnschuhe;deportiva juvenil;tenis juvenil;paire de baskets enfant;paire d'espadrilles enfant;paio di sneaker da bimbi;kindersneakers;童用休闲鞋;兒童運動鞋;キッズなスニーカー;키즈 스니커;детские кроссовки
868;walking shoes;walking shoes;Paar Spazierschuhe;zapatilla anatómica;tenis anatómico;p. chaussures confortables;p. souliers confortables;paio di scarpe da passeggio;gemakkelijke schoenen;步行鞋;步行鞋;ウォーキングシューズ;워킹 슈즈;легкие слипоны
876;restroom slippers;restroom slippers;Paar Badepantoffeln;pantufla aseo;pantufla de baño;paire de pantoufles de WC;p. pantoufles de toilette;paio di pantofole da bagno;badkamersloffen;厕所拖鞋;廁所拖鞋;トイレスリッパ;화장실 슬리퍼;туалетные тапочки
878;cute sneakers;cute sneakers;Paar Herzchenturnschuhe;zapatilla cuqui;tenis adorable;paire de baskets cœur;paire d'espadrilles cœur;paio di sneaker graziose;schattige sneakers;可爱休闲鞋;可愛運動鞋;キュートなスニーカー;큐트 스니커;милые кроссовки
881;moccasins;moccasins;Paar Mokassins;mocasín tradicional;mocasín tradicional;paire de mocassins;paire de mocassins;paio di mocassini classici;mocassins met strik;莫卡辛鞋;莫卡辛鞋;モカシン;모카신;мокасины
882;water shoes;water shoes;Paar Wassersportschuhe;zapato acuático;zapato acuático;paire de chaussures plage;paire de souliers de plage;paio di scarpe da scoglio;waterschoenen;水上运动鞋;水上運動鞋;マリンシューズ;아쿠아 슈즈;тапочки для купания
883;wingtip shoes;wingtip shoes;Paar Derbyschuhe;zapato de claqué;zapato de claqué;paire de brogues;paire de brogues;paio scarpe coda di rondine;wingtip-schoenen;翼纹绅士鞋;翼紋紳士鞋;ウイングチップのシューズ;윙팁 슈즈;классические броги
888;ribbon sandals;ribbon sandals;Paar Schleifchensandalen;sandalia gran lazo;sandalia gran lazo;paire de claquettes à nœud;paire de gougounes à nœud;paio di sandali con fiocco;slippers met strikken;蝴蝶结拖鞋;蝴蝶結拖鞋;リボンサンダル;리본 샌들;сандалии с бантиком
894;sporty sandals;sporty sandals;Paar Sportsandalen;sandalia deportiva;sandalia deportiva;paire de sandales de sport;paire de sandales de sport;paio di sandali sportivi;sportsandalen;运动凉鞋;運動涼鞋;スポーツサンダル;스포츠 샌들;спортивные сандалии
924;ghillie brogues;ghillie brogues;Paar Ghillie Brogues;zapato calado con cordón;zapato calado con cordón;paire de ghillie brogues;paire de ghillie brogues;paio di scarpe inglesine;Schotse veterschoenen;雕花绅士鞋;雕花紳士鞋;ギリー・ブローグズ;길리 브로그;броги
925;babouches;babouches;Paar Babuschen;babucha;babucha;paire de babouches;paire de babouches;paio di babbucce;babouches;摩洛哥拖鞋;摩洛哥拖鞋;バブーシュ;바부슈;бабуши
938;high-tops;high-tops;Paar Basketballstiefel;zapatilla alta;tenis alto;paire de baskets montantes;paire d'espadrilles hautes;paio di scarpe alte;hoge sneakers;高筒休闲鞋;高筒運動鞋;ハイカットスニーカー;하이탑 스니커;высокие кроссовки
941;steel-toed boots;steel-toed boots;Paar Stahlkappenschuhe;bota con protección;bota con protección;paire de bottes à coque;paire de bottes cap d'acier;paio di stivali con rinforzo;laarzen met stalen neus;工程师靴;工程師靴;エンジニアブーツ;엔지니어 부츠;обувь со стальным носком
946;rubber-toe sneakers;rubber-toe sneakers;Paar Kappenturnschuhe;zapatilla con puntera;tenis con puntera de goma;paire de baskets en toile;p. espa. à bout caoutchouc;paio scarpe punta in gomma;lage sneakers;帆布鞋;帆布鞋;ラバートゥスニーカー;러버토 스니커;прорезиненные кеды
947;mage's booties;mage's booties;Paar Spitz-Stiefelchen;botín de hechicería;bota corta hechicería;paire de bottines pointues;paire de bottines de mage;paio di stivaletti appuntiti;heksenlaarsjes;尖头靴;尖頭靴;とんがりブーツ;마술사 부츠;чародейские ботинки
