label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
DummyDIYRecipe_10309;Slingshot Recipe;Slingshot Recipe;Anleitung (Schleuder);proyecto tirachinas;proyecto resortera;plan de lance-pierre;plan de lance-pierre;schema fionda;katapultplan;弹弓的DIY手册;彈弓的DIY方程式;パチンコのDIYレシピ;새총 DIY 레시피;инструкция: рогатка
DummyDIYRecipe_12294;Flimsy Axe Recipe;Flimsy Axe Recipe;Anleitung (Wackelaxt);proyecto hacha endeble;proyecto hacha frágil;plan de hache rudimentaire;plan de hache rudimentaire;schema ascia fragile;breekbare-bijl-plan;简陋斧头的DIY手册;簡陋斧頭的DIY方程式;ショボいオノのDIYレシピ;엉성한 도끼 DIY 레시피;инструкция: непроч. топор
DummyDIYRecipe_12327;Ladder Recipe;Ladder Recipe;Anleitung (Leiter);proyecto escalera de mano;proyecto escalera de mano;plan d'échelle;plan d'échelle;schema scala a pioli;ladderplan;梯子的DIY手册;梯子的DIY方程式;はしごのDIYレシピ;사다리 DIY 레시피;инструкция: лестница
DummyHowtoBook_09049;Top 8 Pop Hairstyles;Top 8 Pop Hairstyles;Die 8 poppigsten Frisuren;Guía de peinados pop;Guía de peinados pop;Le top des coiffures pop;Le top des coiffures pop;I migliori 8 tagli pop;Top 8 van populaire kapsels;流行！最佳发型8款;繽紛！頭髮造型BEST8;ポップ！ヘアアレンジBEST8;발랄하게! 헤어스타일 BEST 8;8 лучших поп-причесок
DummyHowtoBook_09050;Top 8 Cool Hairstyles;Top 8 Cool Hairstyles;Die 8 coolsten Frisuren;Guía de peinados modernos;Guía de peinados modernos;Le top des coiffures cool;Le top des coiffures cool;I migliori 8 tagli moderni;Top 8 van coole kapsels;帅气！最佳发型8款;酷！頭髮造型BEST8;クール！ヘアアレンジBEST8;쿨하게! 헤어스타일 BEST 8;8 лучших модных причесок
DummyHowtoBook_09051;Top 8 Stylish Hair Colors;Top 8 Stylish Hair Colors;Die 8 schicksten Haarfarben;Guía de tintes para el pelo;Guía de tintes para el pelo;Les plus belles colorations;Les plus belles colorations;Le 8 tinte per capelli top;Top 8 van haarkleuren;时尚！最佳发色8款;時尚！頭髮顏色BEST8;おしゃれ！ヘアカラーBEST8;화려하게! 헤어 컬러 BEST 8;8 лучших цветов для волос
DummyHowtoBook_09052;Pocket Organization Guide;Pocket Organization Guide;Taschen richtig nutzen;Organiza tus bolsillos;Organiza tus bolsillos;Savoir s'organiser;Savoir s'organiser;Guida all'uso delle tasche;Orde op zakken;口袋整理技巧;口袋整理技巧;ポケットせいとんテクニック;주머니 정리 테크닉;Организация карманов
DummyHowtoBook_09221;Pretty Good Tools Recipes;Pretty Good Tools Recipes;Alltagswerkzeuge A–Z;Herramientas apañadas;Herramientas fantásticas;Fabriquer de bons outils;Fabriquer de bons outils;Schemi per strumenti utili;Sterk gereedschap maken;平常就能用！道具手册;平常就能用！道具方程式;フツーにつかえる！どうぐレシピ;언제나 쓸 수 있는 도구 레시피;Неплохие инструменты
DummyHowtoBook_09616;Tool Ring: It's Essential!;Tool Ring: It's Essential!;Werkzeugring: Ein Muss!;Organiza tus herramientas;Organiza tus herramientas;Guide du panel d'outils;Guide de la roue d'outils;La ruota degli strumenti;De gereedschapsring rond;道具清清爽爽！收藏环;道具不再亂糟糟！收藏環;どうぐスッキリ！おきにリング;도구도 쉽게! 즐겨찾기;Меню инструментов
DummyHowtoBook_11140;Ultimate Pocket Stuffing;Ultimate Pocket Stuffing;Taschentricks für Profis;Perfecciona tus bolsillos;Optimiza tus bolsillos;Guide du fourre-poches;Guide du fourre-poches;Uso avanzato delle tasche;Zakkenvullen voor experts;口袋满装诀窍;塞滿口袋的究極訣竅;ポケットつめこみウルトラテク;주머니 정리, 고수의 기술;Как набивать карманы
DummyHowtoBook_12185;Custom Design Pro Editor;Custom Design Pro Editor;Designs: Profi-Edition;Mis diseños profesionales;Mis diseños profesionales;Motifs persos pour pros;Motifs perso pour pros;I miei modelli: versione pro;Speciaal ontwerp - deel 1;我的设计专业版;我的設計專業版;マイデザインPROエディタ;마이 디자인 PRO 에디터;Режим профи-рисунков
DummyHowtoBook_13256;Body-Paint Costume Tips;Body-Paint Costume Tips;Die Kunst des Bodypainting;Trucos de pintura corporal;Trucos de pintura corporal;ABC de peinture corporelle;ABC de peinture corporelle;L'arte del body painting;Tips voor bodypainten;变身！身体彩绘;變身！身體彩繪;へんしん！ボディカラーペイント;변신! 컬러풀 보디 페인팅;Искусство боди-арта
DummyHowtoBook_13257;Exploring New Eye Colors;Exploring New Eye Colors;Augenfarben für Gewinner;Guía de lentillas de colores;Guía colores de ojos;Varier la couleur des yeux;Varier la couleur des yeux;Occhi dai mille colori;Oog voor oogkleuren;看看！彩色隐形眼镜;看！彩色隱形眼鏡;みせる！カラーコンタクト;매력 만점! 컬러 렌즈 모음;Новые цвета глаз
DummyHowtoBook_13610;Hip Reaction Collection;Hip Reaction Collection;Hippe Emotionen;Emociones y actividades;Emociones y actividades;Mimiques sans micmacs;Fanatique des mimiques;Collezione Gran Emozione;Gevoel voor emoties;时下最潮！反应图鉴;時下最熱門！表情圖鑑;ナウい！リアクションずかん;최신 유행! 리액션 도감;Реакции в тренде
DummyHowtoBook_13766;Top 6 Stylish Hairstyles;Top 6 Stylish Hairstyles;Die 6 trendigsten Frisuren;6 peinados revolucionarios;6 peinados revolucionarios;6 coiffures qui décoiffent;6 coiffures qui décoiffent;I migliori 6 tagli top;Top 6 van stijlvolle kapsels;更多！发型×6;更多！頭髮造型×6;もっと！ヘアアレンジ×6;조금 더! 헤어스타일×6;Топ 6 стильных причесок
DummyHowtoBook_14030;Viva Festivale Reaction Set;Viva Festivale Reaction Set;Viva-Karneval-Emotionen;Set de emociones Carnaval;Set de emociones Carnaval;lot de mimiques de carnaval;lot de mimiques de carnaval;Set di emozioni Carnevale;Dé emoties voor carnaval;欢乐！狂欢节反应;歡樂！狂歡節表情;ビバ！カーニバルリアクション;비바! 카니발 리액션;Реакции к Карнавалу
DummyPresentbox_04480;present;present;Geschenk;regalo;regalo;cadeau;cadeau;regalo;cadeau;礼物;禮物;プレゼント;선물;подарок
DummyRecipe_02695;ダミーDIYレシピ;ダミーDIYレシピ;ダミーDIYレシピ;ダミーDIYレシピ;ダミーDIYレシピ;ダミーDIYレシピ;ダミーDIYレシピ;ダミーDIYレシピ;ダミーDIYレシピ;ダミーDIYレシピ;ダミーDIYレシピ;ダミーDIYレシピ;ダミーDIYレシピ;ダミーDIYレシピ
DummyRecipe_05603;DIY for Beginners;DIY for Beginners;Mein erstes Bastelbuch;Bricolaje para principiantes;Primeros proyectos;Le b.a.-ba du bricolage;Le b.a.-ba du bricolage;Fai da te per principianti;Doe-het-zelven kun je leren;新手DIY手册;第一次的DIY方程式;はじめてのDIYレシピ;첫 DIY 레시피;Начала «Сделай сам»
DummyRecipe_05604;Test Your DIY Skills;Test Your DIY Skills;Ideen für Bastler;Bricolaje para expertos;Proyectos para expertos;Bricolage tous azimuts;Bricolage tous azimuts;Fai da te per appassionati;De doe-het-zelfproef;挑战！DIY手册;挑戰！DIY方程式;チャレンジ！DIYレシピ;도전! DIY 레시피;Пробы пера «Сделай сам»
DummyRecipe_05605;Wildest Dreams DIY;Wildest Dreams DIY;Bist du der Bastelboss?;Bricolaje para epatar;Proyectos para deslumbrar;Brico foldingo;Brico dingo;Fai da te per esperti;De ultieme doe-het-zelver;竟然能这样？！DIY;這種東西也能自己做？！DIY;こんなモノまで？！DIY;무엇이든 뚝딱?! DIY 레시피;«Сделай сам» без границ
DummyRecipe_13787;Cozy Turkey Day DIY;Cozy Turkey Day DIY;Schlemmfest-Bastelbuch;Bricolaje Día del Pavo;Proyecto Día del Pavo;Bricolages du partage;Bricolages du partage;Fai da te primizie;Doe-het-zelf: Smakenfestijn;多彩多姿感恩节DIY;多彩多姿感恩節DIY;いろどりサンクスギビングDIY;삶에 풍요를! 하베스트 DIY 레시피;«Сделай сам»: изобилие
DummyWrapping_07699;present;present;Geschenk;regalo;regalo;cadeau;cadeau;regalo;cadeau;礼物;禮物;プレゼント;선물;подарок
DummyWrapping_07700;present;present;Geschenk;regalo;regalo;cadeau;cadeau;regalo;cadeau;礼物;禮物;プレゼント;선물;подарок
DummyWrapping_07701;present;present;Geschenk;regalo;regalo;cadeau;cadeau;regalo;cadeau;礼物;禮物;プレゼント;선물;подарок
DummyWrapping_07702;present;present;Geschenk;regalo;regalo;cadeau;cadeau;regalo;cadeau;礼物;禮物;プレゼント;선물;подарок
DummyWrapping_07703;present;present;Geschenk;regalo;regalo;cadeau;cadeau;regalo;cadeau;礼物;禮物;プレゼント;선물;подарок
DummyWrapping_07704;present;present;Geschenk;regalo;regalo;cadeau;cadeau;regalo;cadeau;礼物;禮物;プレゼント;선물;подарок
DummyWrapping_07705;present;present;Geschenk;regalo;regalo;cadeau;cadeau;regalo;cadeau;礼物;禮物;プレゼント;선물;подарок
DummyWrapping_07706;present;present;Geschenk;regalo;regalo;cadeau;cadeau;regalo;cadeau;礼物;禮物;プレゼント;선물;подарок
DummyWrapping_07707;present;present;Geschenk;regalo;regalo;cadeau;cadeau;regalo;cadeau;礼物;禮物;プレゼント;선물;подарок
DummyWrapping_07708;present;present;Geschenk;regalo;regalo;cadeau;cadeau;regalo;cadeau;礼物;禮物;プレゼント;선물;подарок
DummyWrapping_07709;present;present;Geschenk;regalo;regalo;cadeau;cadeau;regalo;cadeau;礼物;禮物;プレゼント;선물;подарок
DummyWrapping_07710;present;present;Geschenk;regalo;regalo;cadeau;cadeau;regalo;cadeau;礼物;禮物;プレゼント;선물;подарок
DummyWrapping_07711;present;present;Geschenk;regalo;regalo;cadeau;cadeau;regalo;cadeau;礼物;禮物;プレゼント;선물;подарок
DummyWrapping_07712;present;present;Geschenk;regalo;regalo;cadeau;cadeau;regalo;cadeau;礼物;禮物;プレゼント;선물;подарок
DummyWrapping_07713;present;present;Geschenk;regalo;regalo;cadeau;cadeau;regalo;cadeau;礼物;禮物;プレゼント;선물;подарок
DummyWrapping_07714;present;present;Geschenk;regalo;regalo;cadeau;cadeau;regalo;cadeau;礼物;禮物;プレゼント;선물;подарок
DummyWrapping_13793;gift;gift;Geschenk;regalo;regalo;cadeau;cadeau;regalo;cadeau;礼物;禮物;プレゼント;선물;подарок
DummyWrappingOtoshidama_14042;lucky money;lucky money;Glücksgeschenk;aguinaldo Año Nuevo Lunar;regalito bayas de la suerte;argent porte chance;argent porte chance;denaro della fortuna;geluksgeld;春节红包;春節紅包;しゅんせつのおとしだま;춘절 세뱃돈;дини на удачу
DummyWrappingOtoshidama_14043;sebaetdon;sebaetdon;Sebaetdon;aguinaldo de Seollal;regalito de Seollal;sebaetdon;sebaetdon;sebaetdon;nieuwjaarsgeld;韩国新年红包;韓國新年紅包;ソルラルのおとしだま;설날 세뱃돈;подарок «сэбэтон»
FierworkHand_05743;red sparkler;red sparkler;Rot-Wunderkerze;bengala roja;bengala roja;cierge magique rouge;bougie magique rouge;stella filante rossa; rood sterretje;红色烟花棒;紅色仙女棒;あかいてもちはなび;빨간색 스파클러;красн. бенгальский огонь
FierworkHand_05743_pl;red sparklers;red sparklers;Rot-Wunderkerzen;bengalas rojas;bengalas rojas;cierges magiques rouges;bougies magiques rouges;stelle filanti rosse; rode sterretjes;红色烟花棒;紅色仙女棒;あかいてもちはなび;빨간색 스파클러;красн. бенгальские огни
FierworkHand_12974;blue sparkler;blue sparkler;Blau-Wunderkerze;bengala azul;bengala azul;cierge magique bleu;bougie magique bleue;stella filante blu; blauw sterretje;蓝色烟花棒;藍色仙女棒;あおいてもちはなび;파란색 스파클러;син. бенгальский огонь
FierworkHand_12974_pl;blue sparklers;blue sparklers;Blau-Wunderkerzen;bengalas azules;bengalas azules;cierges magiques bleus;bougies magiques bleues;stelle filanti blu; blauwe sterretjes;蓝色烟花棒;藍色仙女棒;あおいてもちはなび;파란색 스파클러;синие бенгальские огни
FireworkM_13106;fountain firework;fountain firework;Fontäne;bengala de tubo;bengala de tubo;feu d'artifice fontaine;feu d'artifice fontaine;fuoco d'artificio;sterretjesfontein;地面烟花筒;地面煙火筒;おきはなび;분수 불꽃;фейерверк-фонтан
FishBait_04549;fish bait;fish bait;Köder;cebo;cebo;appât;appât;esca;aas;鱼饲料;魚飼料;サカナのまきエサ;물고기 떡밥;наживка
FishBait_04549_pl;fish bait;fish bait;Köder;cebos;cebos;appâts;appâts;esche;aas;鱼饲料;魚飼料;サカナのまきエサ;물고기 떡밥;наживки
HandheldPennant_13128;Nook Inc. handheld pennant;Nook Inc. handheld pennant;Nook-Inc.-Fähnchen;banderín Nook Inc. portátil;banderín Nook Inc. portátil;fanion portable Nook Inc.;fanion portable Nook Inc.;gagliardetto Nook Inc.;Nook Inc.-vlaggetje;Nook Inc.手持三角旗;Nook Inc.手持三角旗;たぬきかいはつのてもちペナント;Nook Inc. 손 깃발;флажок Nook Inc.
Honeycomb_03263;wasp nest;wasp nest;Wespennest;avispero;avispero;nid de guêpes;nid de guêpes;vespaio;wespennest;蜂巢;蜂巢;ハチのす;벌집;осиное гнездо
Honeycomb_03263_pl;wasp nests;wasp nests;Wespennester;avisperos;avisperos;nids de guêpes;nids de guêpes;vespai;wespennesten;蜂巢;蜂巢;ハチのす;벌집;осиные гнезда
HousingKit_02750;tent;tent;Zelt;tienda de campaña;tienda de campaña;tente;tente;tenda;tent;帐篷;帳篷;テント;텐트;палатка
HousingKit_02755;Blathers's tent marker;Blathers's tent marker;Markierung für Eugens Zelt;carpa de Sócrates;carpa de Sócrates;site réservé par Thibou;site réservé par Thibou;segnatenda di Blatero;Blathers' tent-afbakening;傅达帐篷用地;傅達帳篷預定地;フータさんのテントよていち;부엉씨의 텐트 위치;знак палатки Блезерса
HousingKit_02756;shop construction kit;shop construction kit;Laden-Baukit;kit de tienda;kit de tienda;kit chantier boutique;kit chantier boutique;kit negozio;winkelbouwpakket;商店的施工告示牌;商店施工告示牌;おみせのこうじかんばん;상점 공사 키트;набор строителя магазина
HousingKit_02757;'s tent;'s tent;Zelt von ;tienda de ;tienda ;tente de ;tente de ⁠;tenda di ;tent van ;的帐篷;的帳篷;のテント;의 텐트;палатка 
HousingKit_03349;housing kit;housing kit;Haus-Baukit;kit de asentamiento;kit de residencia;kit habitation;kit habitation;kit abitativo;huisbouwpakket;盖房子工具组;蓋房子工具組;ハウジングキット;하우징 키트;набор поселенца
HousingKit_04311;incline marker kit;incline marker kit;Aufgang-Planungskit;kit de rampa;kit de rampa;kit emplacement rampe;kit emplacement rampe;kit progettazione rampa;hellingafbakeningspakket;坡道用地工具组;斜坡預定地工具組;さかよていちキット;비탈길 건축예정지 키트;набор разметки подъема
HousingKit_04411;tailors construction kit;tailors construction kit;Schneiderei-Baukit;kit de sastrería;kit de atelier;kit chantier atelier couture;kit chantier atelier couture;kit sartoria;kleermakerijbouwpakket;裁缝屋的施工告示牌;裁縫屋施工告示牌;したてやのこうじかんばん;옷가게 공사 키트;набор строителя ателье
HousingKit_05166;campsite construction kit;campsite construction kit;Campingplatz-Baukit;kit de zona de acampada;kit de zona de campamento;kit camping;kit camping;kit area per campeggio;kampeerplekpakket;露营地施工工具组;露營地施工工具組;キャンプサイトこうじキット;캠핑장 건축예정지 키트;набор кемпинг-строителя
HousingKit_05357;'s kit;'s kit;Kit von ;kit de ;kit de ;kit de ;kit de ⁠;kit di ;-pakket;搬迁工具组;搬遷工具組;・いせつキット; 이전 키트;набор 
HousingKit_05358;moving kit;moving kit;Umzugskit;kit de traslado;kit de traslado;kit déménagement;kit déménagement;kit trasloco;verhuispakket;搬迁工具组;搬遷工具組;いせつキット;이전 키트;набор переноса дома
HousingKit_05359;tailors moving kit;tailors moving kit;Schneiderei-Umzugskit;kit de traslado de sastrería;kit de traslado de atelier;kit déménagement couture;kit déménagement couture;kit trasloco sartoria;kleermakerijverhuispakket;裁缝屋搬迁工具组;裁縫屋搬遷工具組;したてや・いせつキット;옷가게 이전 키트;набор переноса ателье
HousingKit_05360;shop moving kit;shop moving kit;Laden-Umzugskit;kit de traslado de tienda;kit de traslado de tienda;kit déménagement boutique;kit déménagement boutique;kit trasloco negozio;winkelverhuispakket;商店搬迁工具组;商店搬遷工具組;おみせ・いせつキット;가게 이전 키트;набор переноса магазина
HousingKit_05361;museum moving kit;museum moving kit;Museums-Umzugskit;kit de traslado de museo;kit de traslado de museo;kit déménagement musée;kit déménagement musée;kit trasloco museo;museumverhuispakket;博物馆搬迁工具组;博物館搬遷工具組;はくぶつかん・いせつキット;박물관 이전 키트;набор переноса музея
HousingKit_06841;campsite moving kit;campsite moving kit;Campingplatz-Umzugskit;kit de traslado de acampada;kit de traslado campamento;kit déplacement camping;kit déplacement camping;kit trasloco area campeggio;kampeerplekverhuispakket;露营地搬迁工具组;露營地搬遷工具組;キャンプサイト・いせつキット;캠핑장 이전 키트;набор переноса кемпинга
HousingKit_13346;transfer kit;transfer kit;Transferkit;kit de transferencia;kit de transferencia;kit transfert;kit transfert;kit trasferimento;eilandverhuispakket;转移工具组;轉移工具組;ひっこしキット;이사 키트;набор для переезда
HousingKitBirdge_04310;bridge marker kit;bridge marker kit;Brücken-Planungskit;señal de puente en obras;señal de puente en obras;kit emplacement pont;kit emplacement pont;kit progettazione ponte;brugafbakeningspakket;桥梁用地工具组;橋樑預定地工具組;はしよていちキット;다리 건축예정지 키트;набор подготовки моста
HousingKitBirdge_07211;bridge construction kit;bridge construction kit;Brücken-Baukit;kit de puente;kit de puente;kit pont;kit pont;kit creazione ponte;brugbouwpakket;桥梁施工工具组;橋樑施工工具組;はしのこうじキット;다리 공사 키트;набор строителя моста
HousingKitRcoQuest_05827;plot 1 housing kit;plot 1 housing kit;Haus-1-Baukit;kit de asentamiento: solar 1;kit de residencia: terreno 1;kit habitation 1;kit habitation 1;kit abitativo: terreno 1;huisbouwpakket 1;盖房子工具组·1号地;蓋房子工具組‧1號地;ハウジングキット・1ごうち;하우징 키트 1;набор поселенца 1
HousingKitRcoQuest_05828;plot 2 housing kit;plot 2 housing kit;Haus-2-Baukit;kit de asentamiento: solar 2;kit de residencia: terreno 2;kit habitation 2;kit habitation 2;kit abitativo: terreno 2;huisbouwpakket 2;盖房子工具组·2号地;蓋房子工具組‧2號地;ハウジングキット・2ごうち;하우징 키트 2;набор поселенца 2
HousingKitRcoQuest_05829;plot 3 housing kit;plot 3 housing kit;Haus-3-Baukit;kit de asentamiento: solar 3;kit de residencia: terreno 3;kit habitation 3;kit habitation 3;kit abitativo: terreno 3;huisbouwpakket 3;盖房子工具组·3号地;蓋房子工具組‧3號地;ハウジングキット・3ごうち;하우징 키트 3;набор поселенца 3
JuiceFuzzyapple_13835;sparkling cider;fizzy apple juice;Apfelschorle;zumo de manzana;jugo de manzana;boisson pétillante festive;boisson pétillante festive;cocktail alla frutta;glas appelsap met prik;气泡饮料;氣泡飲料;スパークリングサイダー;스파클링 사이다;игристый напиток
LicenseItem_08773;stone path permit;stone path permit;Steinweg-Lizenz;permiso camino empedrado;permiso camino empedrado;permis route pavée;permis route pavée;licenza selciato;keienpadvergunning;道路施工许可证·石板路;道路施工許可證‧石板路;どうろこうじ・いしだたみ;돌 도로 공사;лицензия: каменн. дорога
LicenseItem_08774;brick path permit;brick path permit;Ziegelweg-Lizenz;permiso camino de ladrillo;permiso camino de ladrillo;permis route en briques;permis route en briques;licenza strada di mattoni;klinkerpadvergunning;道路施工许可证·砖块路;道路施工許可證‧磚塊路;どうろこうじ・レンガのみち;벽돌 도로 공사;лицензия: кирп. дорога
LicenseItem_08775;dark dirt path permit;dark dirt path permit;Schwarzerde-Weg-Lizenz;permiso camino tierra negra;permiso camino tierra negra;permis chemin champêtre;permis chemin champêtre;licenza strada sterrata;veldpadvergunning;道路施工许可证·黑土路;道路施工許可證‧黑土路;どうろこうじ・くろつちのみち;짙은 흙 도로 공사;лицензия: темная тропа
LicenseItem_08776;arched tile path permit;arched tile path permit;Bogenpflasterweg-Lizenz;permiso camino enlosado;permiso camino enlosado;permis pavage éventail;permis pavage éventail;licenza selciato ad arco;waaierpadvergunning;道路施工许可证·拱形砖路;道路施工許可證‧拱形磚路;どうろこうじ・アーチタイル;아치 타일 도로 공사;лицензия: веерная дорога
LicenseItem_08777;sand path permit;sand path permit;Sandweg-Lizenz;permiso camino de arena;permiso camino de arena;permis chemin sablonneux;permis chemin sablonneux;licenza strada di sabbia;zandpadvergunning;道路施工许可证·沙子路;道路施工許可證‧沙子路;どうろこうじ・すなのみち;모래 도로 공사;лицензия: песчан. дорога
LicenseItem_08778;terra-cotta tile permit;terra-cotta tile permit;Terrakottaweg-Lizenz;permiso camino terracota;permiso camino terracota;permis pavés terracotta;permis pavés terracotta;licenza strada di terracotta;terracottapadvergunning;道路施工许可证·陶砖路;道路施工許可證‧陶磚路;どうろこうじ・テラコッタタイル;테라코타 타일 도로 공사;лицензия: террак. дорога
LicenseItem_08779;wooden path permit;wooden path permit;Holzpfad-Lizenz;permiso camino de madera;permiso camino de madera;permis route pavée bois;permis route pavée bois;licenza strada di legno;plankenpadvergunning;道路施工许可证·木板路;道路施工許可證‧木板路;どうろこうじ・くみきのみち;나무 도로 공사;лицензия: дерев. дорога
LicenseItem_08780;waterscaping permit;waterscaping permit;Gewässerlizenz;permiso de obras fluviales;permiso de obras fluviales;permis cours d'eau;permis cours d'eau;licenza fiumi e laghi;watervergunning;河流施工许可证;河川施工許可證;かせんこうじライセンス;하천 공사 허가증;лицензия: реки и озера
LicenseItem_08781;cliff construction permit;cliff construction permit;Plateaulizenz;permiso de elevaciones;permiso de desniveles;permis falaise;permis falaise;licenza rilievi;klifvergunning;悬崖施工许可证;懸崖施工許可證;がけこうじライセンス;절벽 공사 허가증;лицензия: скалы
LicenseItem_09771;custom design path permit;custom design path permit;Eigenes-Design-Weg-Lizenz;permiso camino de diseño;permiso camino de diseño;permis routes perso;permis routes perso;licenza strada modello pers.;padenontwerpvergunning;道路施工许可证·我的设计;道路施工許可證‧我的設計;どうろこうじ・マイデザイン;마이 디자인 도로 공사;лицензия: индив. рисунок
MaracasCarnival_13958;maracas;maracas;Maracas;par de maracas;par de maracas;paire de maracas;paire de maracas;paio di maracas;sambaballen;沙锤;沙錘;マラカス;마라카스;маракасы
Medicine_02777;medicine;medicine;Medizin;medicina;medicamento;remède;remède;medicina;medicijn;药;藥;おくすり;약;лекарство
Medicine_02777_pl;medicine;medicine;Medizin;medicinas;medicamentos;remèdes;remèdes;medicine;medicijnen;药;藥;おくすり;약;лекарства
Megaphone_13913;football cheer megaphone;football cheer megaphone;Fan-Megafon „Football“;megáfono fútbol americano;megáfono fútbol americano;mégaphone de supporter;mégaphone de partisan;megafono fan football;Americanfootballmegafoon;助威扩音器·美式足球;加油大聲公‧美式足球;おうえんメガホン・アメフト;미식축구 응원 메가폰;футбольный рупор
Megaphone_14013;fiery cheer megaphone;fiery cheer megaphone;Fan-Megafon „Feuer“;megáfono ánimo encendido;megáfono ánimo encendido;még. de supporter flammes;még. de partisan flammes;megafono fan con fiamme;vurige megafoon;助威扩音器·火焰;加油大聲公‧火焰;おうえんメガホン・ファイアー;파이어 응원 메가폰;огненный рупор
Megaphone_14014;starry cheer megaphone;starry cheer megaphone;Fan-Megafon „Sterne“;megáfono de las estrellas;megáfono de las estrellas;még. de supporter étoiles;még. de partisan étoiles;megafono fan con stelle;sterrenmegafoon;助威扩音器·星星;加油大聲公‧星星;おうえんメガホン・スター;스타 응원 메가폰;звездный рупор
Megaphone_14015;glittery cheer megaphone;glittery cheer megaphone;Fan-Megafon „Glitzer“;megáfono deslumbrante;megáfono deslumbrante;még. de supporter pailleté;még. de partisan pailleté;megafono fan luccicante;glittermegafoon;助威扩音器·闪亮;加油大聲公‧閃亮;おうえんメガホン・グリッター;글리터 응원 메가폰;блестящий рупор
MessageBottle_05793;message bottle;message bottle;Flaschenpost;botella con mensaje;botella con mensaje;message en bouteille;message en bouteille;bottiglia con messaggio;postfles;瓶中信;瓶中信;メッセージボトル;메시지 보틀;бутылка с письмом
MessageBottle_12544;egg message bottle;egg message bottle;Ei-Flaschenpost;botella huevo con mensaje;botella huevo con mensaje;message en bouteille œuf;message en bouteille œuf;bottiglia messaggio uovo;eierpostfles;蛋瓶中信;蛋瓶中信;たまごのメッセージボトル;달걀 메시지 보틀;расписная бутылка
