label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
277;double-bridge glasses;double-bridge glasses;Doppelstegbrille;gafa de doble puente;par de lentes doble puente;monture double pont;monture double pont;montatura a doppio ponte;pilotenbril;双梁眼镜;雙樑眼鏡;ダブルブリッジめがね;더블 브리지 안경;очки с двойным мостом
286;glass-bottle glasses;glass-bottle glasses;Flaschenglasbrille;gafa de culo de vaso;par de lentes gruesos;monture double foyer;monture double foyer;montatura con lenti spesse;jampotbril;瓶底眼镜;瓶底眼鏡;ビンぞこめがね;두꺼운 안경;очки с толстыми линзами
315;shattered glasses;shattered glasses;Kaputte Brille;gafa rota;par de lentes rotos;monture à verres brisés;monture à verres brisés;montatura con lenti rotte;kapotte bril;有裂痕的眼镜;有裂痕的眼鏡;ヒビわれめがね;금이 간 안경;очки с трещинами
358;eye mask;eye mask;Augenmaske;antifaz para dormir;antifaz para dormir;masque repos;masque de sommeil;mascherina per dormire;slaapmasker;眼罩;眼罩;アイマスク;아이마스크;маска для сна
375;doctor's mask;doctor's mask;Mundschutz;mascarilla quirúrgica;máscara cirujano;masque chirurgical;masque chirurgical;mascherina medica;doktersmasker;口罩;口罩;マスク;마스크;маска врача
376;post-op patch;post-op patch;Augenverband;parche médico;parche médico;pansement oculaire;pansement oculaire;benda postoperatoria;oogverband;医疗眼罩;醫療眼罩;がんたい;안대;глазной пластырь
377;ski goggles;ski goggles;Skibrille;gafa de esquí;visor esquí;masque de ski;lunettes de skis;maschera da sci;skibril;滑雪风镜;滑雪風鏡;スキーゴーグル;스키 고글;лыжные очки
378;goggles;goggles;Schwimmbrille;gafa para piscina;visor de natación;monture piscine;monture piscine;paio di occhialini da nuoto;zwembril;泳镜;泳鏡;すいえいゴーグル;물안경;очки для плавания
379;retro shades;retro shades;Retro-Sonnenbrille;gafa retro;par de lentes retro;monture rétro irisée;monture rétro irisée;montatura rétro;retrozonnebril;复古墨镜;復古墨鏡;レトロなサングラス;레트로 선글라스;солнечные ретро-очки
380;eye patch;eye patch;Augenklappe;parche;parche;cache-œil;cache-œil;benda per occhio;ooglapje;单眼眼罩;單眼眼罩;アイパッチ;검정 안대;глазная повязка
381;sporty shades;sporty shades;Sportbrille;gafa de sol esquí;par de lentes sol esquí;monture sport;monture sport;montatura sportiva;sportieve zonnebril;运动墨镜;運動墨鏡;スポーツサングラス;스포츠 선글라스;спортивные очки
382;pilot shades;pilot shades;Pilotenbrille;gafa de sol piloto;par de lentes sol piloto;monture pilote;monture pilote;montatura a goccia;pilotenzonnebril;飞行员墨镜;飛行員墨鏡;パイロットサングラス;파일럿 선글라스;авиаторы
383;tortoise specs;tortoise specs;Kunststoffbrille;gafa de carey;par de lentes de carey;monture tortue;monture tortue;montatura tartarugata;bril met schildpadmontuur;琥珀眼镜;琥珀眼鏡;べっこうめがね;거북이 등껍질 안경;черепаховые очки
384;tiny shades;tiny shades;Minisonnenbrille;gafa de sol mini;par de lentes sol mini;monture mini;monture mini;montatura piccola;kleine zonnebril;迷你墨镜;迷你墨鏡;ちいさいサングラス;작은 선글라스;мини-очки
385;monocle;monocle;Monokel;monóculo;monóculo;monocle;monocle;monocolo;monocle;单片眼镜;單片眼鏡;モノクル;모노클;монокль
386;3D glasses;3D glasses;3D-Brille;gafa 3D;par de lentes 3D;monture 3D;monture 3D;paio di occhiali 3D;3⁠D-⁠bril;3D眼镜;3D眼鏡;3Dめがね;3D안경;3D-очки
387;ladder shades;ladder shades;Lamellenbrille;gafa de rejilla;par de lentes rejilla;monture stores;monture stores;montatura a tapparella;lamellenbril;百叶窗墨镜;百葉窗墨鏡;ブラインドサングラス;블라인드 선글라스;очки-решетки
397;cat nose;cat nose;Katzenschnauze;hocico de gato;hocico de gato;museau de chat;museau de chat;naso da gatto;kattensnuit;猫鼻子道具;貓鼻子道具;ネコのつけばな;고양이 코;кошачья мордочка
405;cucumber pack;cucumber pack;Gurkenmaske;mascarilla de pepino;mascarilla pepino;masque concombre;masque concombre;maschera al cetriolo;komkommerschijfjes;小黄瓜面膜;小黃瓜面膜;きゅうりパック;오이 팩;огуречная маска
406;Santa beard;Santa beard;Weihnachtsmannbart;barba Papá Noel;barba Papá Noel;barbe de père Noël;barbe de père Noël;barba da Babbo Natale;kerstmanbaard;圣诞老人胡子;聖誕老人鬍子;サンタのヒゲ;산타 수염;борода Санты
407;fake nose;fake nose;Clownsnase;nariz postiza;nariz postiza;nez de clown;nez de clown;naso finto;clownsneus;鼻子道具;鼻子道具;つけばな;가짜 코;нос клоуна
408;stache & glasses;stache & glasses;Schnauzerbrille;gafa de broma;par de lentes broma;kit rigolo;kit rigolo;montatura carnevalesca;bril met snor;胡子眼镜;鬍子眼鏡;ヒゲメガネ;수염 안경;очки с усами
415;birthday shades;birthday shades;Geburtstagsbrille;gafa de cumpleaños;par de lentes cumpleaños;monture anniversaire;monture de fête;montatura da compleanno;verjaardagszonnebril;生日眼镜;生日墨鏡;バースデーサングラス;생일 선글라스;именинные очки
417;facial mask;facial mask;Kosmetikmaske;mascarilla facial;mascarilla facial;masque de beauté;masque de beauté;maschera idratante;gezichtsmasker;面膜;面膜;パック;팩;косметическая маска
418;funny glasses;funny glasses;Scherzbrille;gafa graciosa;par de lentes graciosos;monture farceuse;monture farceuse;montatura simpatica;fopbril;搞笑眼镜;搞笑眼鏡;をかしなめがね;코믹한 안경;забавные очки
432;snorkel mask;snorkel mask;Taucherbrille;gafa de buceo;visor de buceo;masque plongée;masque de plongée;maschera con boccaglio;duikbril;潜水镜附呼吸管;潛水鏡附呼吸管;シュノーケル;스노클;маска для ныряния
433;cyber shades;cyber shades;Cyberbrille;cibergafa;par de ciberlentes;monture futuriste;monture futuriste;visore da ciberspazio;cyberzonnebril;太空墨镜;太空墨鏡;サイバーサングラス;사이버 선글라스;киберочки
463;bottom-rimmed glasses;bottom-rimmed glasses;Halbrandbrille;gafa montura inferior;par de lentes armazón bajo;monture demi-lune;monture demi-lune;montatura a mezzaluna;bril zonder bovenrand;下半框眼镜;下半框眼鏡;アンダーリムめがね;역반무테 안경;очки-половинки
466;bunny nose;bunny nose;Hasenschnauze;hocico de conejito;hocico de conejito;museau de lapin;museau de lapin;naso da coniglio;konijnensnuit;兔鼻子道具;兔鼻子道具;ウサギのつけばな;토끼 코;мордочка зайки
473;round tinted shades;round tinted shades;Kunststoffsonnenbrille;gafa de sol de carey;par de lentes de sol carey;monture teintée ronde;monture teintée ronde;montatura rotonda fumé;halfgetinte zonnebril;圆形墨镜;圓形墨鏡;ラウンドサングラス;얇은 테 둥근 선글라스;тонированные очки
474;butterfly shades;butterfly shades;Schmetterlingsbrille;gafa de sol mariposa;par de lentes sol mariposa;monture solaire papillon;monture solaire papillon;montatura a farfalla;vlinderzonnebril;蝴蝶框墨镜;蝴蝶框墨鏡;バタフライサングラス;나비 선글라스;очки-бабочки
475;oval glasses;oval glasses;Eiformbrille;gafa ovalada;par de lentes ovalados;monture polymère ovale;monture polymère ovale;montatura tondeggiante;ovale bril;椭圆形眼镜;橢圓形眼鏡;オーバルめがね;타원 안경;овальные очки
484;pixel shades;pixel shades;Pixelbrille;gafa pixelada;par de lentes pixelados;monture pixel;monture pixel;montatura pixellata;pixelzonnebril;像素墨镜;像素墨鏡;ドットサングラス;도트 선글라스;пиксельные очки
485;pig nose;pig nose;Schweinsnase;hocico de cerdo;hocico de cerdo;groin de cochon;nez de cochon;naso da maialino;varkenssnuit;猪鼻子道具;豬鼻子道具;ブタのつけばな;돼지 코;свиной пятачок
487;gas mask;gas mask;Gasmaske;máscara de gas;máscara de gas;masque à gaz;masque à gaz;maschera antigas;gasmasker;防毒面具;防毒面具;ガスマスク;가스 마스크;противогаз
489;sticky rice;sticky rice;Reisrest;resto de arroz;resto de arroz;reste de riz;reste de riz;riso appiccicoso;rijstkorrels;饭粒;飯粒;ごはんつぶ;밥풀;зернышки риса
494;masquerade mask;masquerade mask;Ballmaske;antifaz baile de máscaras;antifaz baile de máscaras;loup;masque mascarade;mascherina festosa;elegant balmasker;威尼斯面具;威尼斯面具;ベネチアンマスク;베네치안 마스크;маскарадная маска
496;wooden-frame glasses;wooden-frame glasses;Holzbrille;montura de madera;par de lentes madera;demi-monture en bois;demi-monture en bois;montatura di legno;bril met houten montuur;木框眼镜;木框眼鏡;ウッドフレームめがね;나무 프레임 안경;очки в дерев. оправе
497;privacy mask;privacy mask;Inkognito-Maske;máscara anonimato;máscara anonimato;masque d'anonymat;masque d'anonymat;mascherina da incognito;mondmasker;折叠口罩;黑色口罩;カラスマスク;블랙 마스크;маска анонимности
498;curly mustache;curly mustache;Schnauzbart;bigote de artista;bigote de artista;moustache élégante;moustache élégante;baffo arricciato;krulsnor;翘胡子;翹鬍子;まきヒゲ;꼬부랑 수염;закрученные усы
502;goatee;goatee;Ziegenbart;perilla;barba de chivo;barbiche;barbiche;pizzetto;sik;山羊胡;山羊鬍;アゴひげ;턱수염;козлиная бородка
503;bandage;bandage;Pflaster;par de tiritas;par de curitas;lot de pansements;lot de pansements;set di cerotti;pleisters;创可贴;絆創帶;ばんそうこう;반창고;кусочки пластыря
504;jester's mask;jester's mask;Clownsmaske;careta de bufón;careta de bufón;masque de clown;masque de bouffon;maschera da giullare;narrenmasker;小丑面具;小丑面具;ピエロのかめん;피에로 가면;маска шута
505;rounded beard;rounded beard;Rundbart;barba perfilada;barba perfilada;collier de barbe;collier de barbe;barba rifinita;ringbaard;络腮胡;絡腮鬍;ラウンドひげ;둥근 수염;борода «Короб»
508;leaf;leaf;Blatt;hoja;hoja;feuille;feuille;foglia;blaadje;叶子;葉子;はっぱ;나뭇잎;листик
509;rhinestone shades;rhinestone shades;Strassbrille;gafa de sol con bisutería;par de lentes diva;monture strass;monture strass;montatura con strass;straszonnebril;水钻眼镜;水鑽眼鏡;ラインストーンめがね;라인스톤 안경;очки со стразами
510;superhero mask;superhero mask;Superheldenmaske;antifaz;antifaz;masque de héros;masque de héros;maschera da eroe;superheldenmasker;英雄面具;英雄面具;ヒーローマスク;히어로 마스크;маска супергероя
511;steampunk glasses;steampunk glasses;Steampunkbrille;gafa steampunk;par de lentes steampunk;monture steampunk;monture steampunk;montatura steampunk;steampunkbril;蒸汽庞克护目镜;蒸汽龐克護目鏡;スチームパンクなゴーグル;스팀펑크 안경;очки «Стимпанк»
614;HMD;HMD;Cyberhelm;visor 3D;visor 3D;visiocasque;visiocasque;visore;V⁠R-⁠bril;虚拟实境头戴式显示器;虛擬實境頭戴式顯示器;HMD;HMD;цифровой шлем
615;night-vision goggles;night-vision goggles;Nachtsichtbrille;gafa de visión nocturna;visor nocturno;paire de jumelles IR;lunettes de vision de nuit;visore notturno;nachtkijker;夜视镜;夜視鏡;ナイトビジョン;나이트 비전 고글;очки ночного видения
630;dog nose;dog nose;Hundeschnauze;hocico de perro;hocico de perro;museau de chien;museau de chien;naso da cane;hondensnuit;小狗鼻子道具;小狗鼻子道具;イヌのつけばな;강아지 코;собачья мордочка
819;candy-skull mask;candy-skull mask;Calavera-Maske;máscara de calavera dulce;máscara calaverita;masque calavera fleuri;masque calavera fleuri;maschera calavera dolce;suikerschedelmasker;糖果色骷髅面具;骷髏糖面具;スカルキャンディマスク;슈가스컬 가면;маска «Сахарный череп»
856;bubblegum;bubblegum;Kaugummiblase;pompa de chicle;globo de chicle;bulle de chewing-gum;boule de gomme;gomma con palloncino;kauwgombel;泡泡口香糖;泡泡口香糖;ふうせんガム;풍선껌;жвачка
857;flower sunglasses;flower sunglasses;Blumensonnenbrille;gafa de sol floral;par de lentes de sol florales;monture solaire fleurs;monture solaire fleurs;montatura a fiori;bloemenzonnebril;花朵墨镜;花朵墨鏡;フラワーサングラス;플라워 선글라스;очки-цветы
865;drinking-straw glasses;drinking-straw glasses;Strohhalmbrille;gafa pajita de refresco;par de lentes tubito;monture paille;monture paille;montatura a cannuccia;rietjesbril;吸管眼镜;吸管眼鏡;ストローメガネ;빨대 안경;очки из трубочки
899;nose drip;nose drip;Rotznase;gota de moco;gota de moco;goutte de morve;goutte de morve;goccia di moccio;snottebel;鼻水;鼻水;はなみず;콧물;сопля
904;food mess;food mess;Essensrest;resto de pasta;resto de pasta;vestige de repas;vestige de repas;resto di cibo;etensresten;沾在嘴边的东西;沾到嘴邊的東西;たべこぼし;음식 부스러기;остатки еды
921;reflector;reflector;Arztspiegel;espejo médico;espejo médico;réflecteur de dentiste;réflecteur de dentiste;specchio ortodontico;oogspiegel;反射镜;反射鏡;はんしゃきょう;반사경;лобный рефлектор
922;pleather mask;pleather mask;Kunstledermaske;máscara con tachuelas;máscara de cuero sintético;masque en similicuir;masque en similicuir;mascherina di ecopelle;kunstleren masker;皮口罩;皮面具;レザーマスク;가죽 마스크;маска из кожзама
