label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
1131;Labelle cap;Labelle cap;Samthea-Mütze;gorra Trini;gorra Trini;casquette Maria;casquette Maria;berretto Bice;Labelle-pet;凯丝的棒球帽;凱絲鴨舌帽;ケイトのキャップ;케이트의 야구 모자;кепка «Лэйблеск»
1132;Labelle hat;Labelle hat;Samthea-Hut;pamela Trini;sombrero Trini;chapeau Maria;chapeau Maria;cappello Bice;Labelle-hoed;凯丝的帽子;凱絲帽子;ケイトのぼうし;케이트의 모자;шляпа «Лэйблеск»
1139;star bopper;star bopper;Leuchtsternreif;diadema estrellas;diadema estrellas;serre-tête étoiles;serre-tête étoiles;paio antenne stelle;sterrenhoofdband;发光星星头饰;發光星星頭飾;ひかるスターアクセサリー;빛나는 별 액세서리;звездный ободок
1142;Nook Inc. cap;Nook Inc. cap;Nook-Inc.-Kappe;gorra de Nook Inc.;gorra de Nook Inc.;casquette Nook Inc.;casquette Nook Inc.;cappello Nook Inc.;Nook Inc.-pet;Nook Inc.帽子;Nook Inc.帽;たぬきかいはつキャップ;Nook Inc. 야구 모자;кепка Nook Inc.
1143;Nook Inc. bandanna;Nook Inc. bandanna;Nook-Inc.-Kopftuch;pañuelo de Nook Inc.;pañuelo de Nook Inc.;bandana Nook Inc.;bandana Nook Inc.;bandana Nook Inc.;Nook Inc.-bandana;Nook Inc.头巾;Nook Inc.頭巾;たぬきかいはつバンダナ;Nook Inc. 반다나;бандана Nook Inc.
1147;rain hat;rain hat;Regen-Schülerhut;gorro impermeable;gorro impermeable;chapeau de pluie;chapeau de pluie;cappello da pioggia;regenhoed;雨帽;雨衣帽;レインハット;우비 모자;дождевая шапка
1153;tropical hat;tropical hat;Ananas-Outdoor-Hut;sombrero aloha piñas;sombrero aloha piñas;chapeau tropical;chapeau tropical;cappello tropicale;ananas-hawaïhoed;凤梨图案户外帽;鳳梨圖案戶外帽;パインがらアウトドアハット;파인애플 아웃도어 모자;тропическая шляпа
1163;tubeteika;tubeteika;Tjubetejka;tubeteika;tubeteika;tubeteika;tubeteika;tubeteika;tubeteka;乌兹别克帽;烏茲別克帽子;ウズベクなぼうし;우즈베키스탄풍 모자;тюбетейка
1164;matanpushi;matanpushi;Matanpushi;matanpushi;matanpushi;matanpushi;matanpushi;matanpushi;matanpushi;阿伊努头巾;阿伊努族頭巾;マタンプシ;아이누족 두건;повязка айнов
1186;DAL cap;DAL cap;DAL-Kappe;gorra de DAL;gorra de DAL;casquette Dodo Airlines;casquette Dodo Airlines;cappello DAL;DAL-pet;DAL帽子;DAL帽;ＤＡＬキャップ;DAL 야구 모자;кепка DAL
1192;OK Motors cap;OK Motors cap;OK-Motors-Mütze;gorra de OK Motors;gorra de OK Motors;casquette OK Motors;casquette OK Motors;cappello OK Motors;OK Motors-pet;OK车业帽;OK車業帽;OKモータースのキャップ;OK 모터즈 캡;кепка OK Motors
1195;earth-egg shell;earth-egg shell;Erd-Eierschale;cáscara de huevo terrestre;cáscara de huevo terrestre;coquille d'œuf terrestre;coquille d'œuf terrestre;guscio d'uovo terrestre;aarde-eierschaal;地面蛋壳;地面蛋殼;じめんのたまごのから;땅 달걀 껍질;скорлупа земляного яйца
1196;stone-egg shell;stone-egg shell;Fels-Eierschale;cáscara de huevo rupestre;cáscara de huevo rupestre;coquille d'œuf minéral;coquille d'œuf minéral;guscio d'uovo roccioso;steeneierschaal;岩石蛋壳;岩石蛋殼;いわのたまごのから;바위 달걀 껍질;скорлупа каменного яйца
1197;leaf-egg shell;leaf-egg shell;Laub-Eierschale;cáscara de huevo boscoso;cáscara de huevo boscoso;coquille d'œuf feuillu;coquille d'œuf feuillu;guscio d'uovo frondoso;bladeierschaal;叶子蛋壳;葉子蛋殼;はっぱのたまごのから;나뭇잎 달걀 껍질;скорлупа листвен. яйца
1198;wood-egg shell;wood-egg shell;Holz-Eierschale;cáscara de huevo leñoso;cáscara de huevo leñoso;coquille d'œuf boisé;coquille d'œuf boisé;guscio d'uovo boscoso;houteierschaal;森林蛋壳;森林蛋殼;ウッディなたまごのから;나무 달걀 껍질;скорлупа лесного яйца
1199;sky-egg shell;sky-egg shell;Luft-Eierschale;cáscara de huevo celeste;cáscara de huevo celeste;coquille d'œuf aérien;coquille d'œuf aérien;guscio d'uovo celeste;luchteierschaal;飞天蛋壳;飛天蛋殼;そらとぶたまごのから;하늘을 나는 달걀 껍질;скорлупа небесного яйца
1200;water-egg shell;water-egg shell;Wasser-Eierschale;cáscara de huevo acuático;cáscara de huevo acuático;coquille d'œuf aquatique;coquille d'œuf aquatique;guscio d'uovo acquatico;watereierschaal;鱼儿蛋壳;魚兒蛋殼;サカナのたまごのから;물고기 달걀 껍질;скорлупа водяного яйца
1201;Bunny Day crown;Bunny Day crown;Häschentag-Krone;guirnalda Caza del Huevo;tiara Caza del Huevo;coiffe fête des œufs;coiffe fête des œufs;corona caccia all'uovo;eierkroon;复活节花冠;復活節花冠;イースターなかんむり;이스터 화관;корона на День зайцев
1202;egg party hat;egg party hat;Glücksei-Partyhut;sombrero de fiesta huevo;sombrero de fiesta huevo;chapeau festif œuf;chapeau festif œuf;cappello uova da sera;eierfeesthoed;蛋派对帽;蛋派對帽;たまごのパーティーハット;달걀 파티 모자;шляпка на День зайцев
1221;handmade crown;handmade crown;Bastelkrone;corona hecha a mano;corona hecha a mano;coiffe bricolée;coiffe bricolée;corona fatta a mano;knutselkroon;手工王冠;手作王冠;てづくりのおうかん;수제 왕관;самодельная корона
1222;sunflower crown;sunflower crown;Sonnenblumenkrone;corona de girasoles;corona de girasoles;coiffe tournesol;coiffe tournesol;corona girasoli;zonnebloemenkroon;向日葵花冠;向日葵花冠;ひまわりのはなかんむり;해바라기 화관;корона из подсолнухов
1224;mermaid tiara;mermaid tiara;Nixen-Diadem;tiara de sirena;tiara de sirena;tiare de sirène;tiare de sirène;tiara sirena;meerminnentiara;人鱼头冠;人魚頭冠;マーメイドなティアラ;머메이드 티아라;диадема русалки
1229;pirate bandanna;pirate bandanna;Piratenkopftuch;pañuelo de pirata;pañuelo de pirata;bandeau de pirate;bandeau de pirate;bandana da pirata;piratenbandana;海盗头巾;海盜頭巾;かいぞくのバンダナ;해적 반다나;пиратская бандана
1255;pirate-treasure crown;pirate-treasure crown;Piratenschatzkrone;corona del tesoro pirata;corona del tesoro pirata;coiffe de butin pirate;coiffe trésor pirate;corona tesoro pirata;piratenkroon;海盗宝物王冠;海盜寶物王冠;かいぞくのおたからおうかん;호화로운 해적 왕관;пиратская корона
1267;mage's striped hat;mage's striped hat;Streifen-Zauberhut;sombrero hechicería rayas;sombrero hechicería rayas;chapeau de mage rayé;chapeau de mage rayé;capp. stregonesco a strisce;gestreepte heksenhoed;魔法师条纹帽;魔法師條紋帽;まほうつかいのストライプぼう;줄무늬 마법사 모자;колпак мага в полоску
1272;impish horns;impish horns;Dämonenhornreif;par de cuernos de diablillo;par de cuernos de diablito;coiffe cornes de diablotin;coiffe cornes de diablotin;cappello corna diavoletto;duivelse hoorntjes;小恶魔角;小惡魔角;こあくまなツノ;꼬마 악마 뿔;рожки бесенка
1273;flashy pointy-ear animal hat;flashy pointy-ear animal hat;Spitzohren-Tierhut;gorro orejas puntiagudas;gorro orejas puntiagudas;coiffe oreill. triangle flashy;coiffe oreill. triangle flashy;cappello orecchie a punta;puntige-dierenorenmuts;鲜艳动物三角耳朵帽;鮮豔動物三角耳朵帽;ハデなアニマルさんかくみみぼう;화려한 삼각 동물 귀 모자;броская остроухая шапка
1274;flashy round-ear animal hat;flashy round-ear animal hat;Rundohren-Tierhut;gorro orejas redondeadas;gorro orejas redondeadas;coiffe oreilles rondes flashy;coiffe oreilles rondes flashy;cappello orecchie tonde;ronde-dierenorenmuts;鲜艳动物圆耳朵帽;鮮豔動物圓耳朵帽;ハデなアニマルまるみみぼう;화려한 동글 동물 귀 모자;броская круглоух. шапка
533;school hat;school hat;Schülerhut;gorra de colegio;gorra de colegio;chapeau d'écolier;chapeau d'écolier;cappello da scolaro;Japans schoolhoedje;上学帽;上學帽;つうがくぼう;유치원생 모자;школьная шапочка
550;New Year's hat;New Year's hat;Neujahrshut;gorro de Año Nuevo;gorro de Año Nuevo;chapeau de nouvel an;chapeau de Nouvel An;cappello di Capodanno;nieuwjaarshoedje;新年帽;新年帽;ニューイヤーハット;새해 모자;новогодняя шапочка
551;birthday hat;birthday hat;Geburtstagshut;sombrero de cumpleaños;sombrero de cumpleaños;chapeau anniversaire;chapeau de fête;cappello di compleanno;verjaardagshoed;生日帽;生日帽;バースデーハット;생일 모자;именинная шапка
552;hyacinth crown;hyacinth crown;Hyazinthenkrone;guirnalda jacinto;tiara jacintos;coiffe jacinthes;coiffe jacinthes;corona di giacinti;hyacintenkroon;风信子花冠;風信子花冠;ヒヤシンスのかんむり;히아신스 화관;венок из гиацинтов
553;cool hyacinth crown;cool hyacinth crown;Bunthyazinthenkrone;guirnalda jacinto refinada;tiara jacintos atrevida;coiffe jacinthes raffinée;coiffe jacinthes raffinée;corona di giacinti spavalda;toffe hyacintenkroon;清新风信子花冠;清新風信子花冠;ヒヤシンスのかんむり・クール;쿨 히아신스 화관;яркий венок из гиацинтов
554;purple hyacinth crown;purple hyacinth crown;Purpurhyazinthenkrone;guirnalda jacinto violeta;tiara jacintos morados;coiffe jacinthes mauves;coiffe jacinthes mauves;corona di giacinti viola;paarse-hyacintenkroon;紫色风信子花冠;紫色風信子花冠;ヒヤシンスのかんむり・パープル;퍼플 히아신스 화관;фиол. венок из гиацинтов
555;windflower crown;windflower crown;Anemonenkrone;guirnalda anémona;tiara anémonas;coiffe anémones;coiffe anémones;corona di anemoni;anemonenkroon;银莲花花冠;銀蓮花花冠;アネモネのかんむり;아네모네 화관;венок из ветрениц
556;cool windflower crown;cool windflower crown;Buntanemonenkrone;guirnalda anémona refinada;tiara anémonas atrevida;coiffe anémones raffinée;coiffe anémones raffinée;corona di anemoni spavalda;toffe anemonenkroon;清新银莲花花冠;清新銀蓮花花冠;アネモネのかんむり・クール;쿨 아네모네 화관;яркий венок из ветрениц
557;purple windflower crown;purple windflower crown;Purpuranemonenkrone;guirnalda anémona violeta;tiara anémonas moradas;coiffe anémones mauves;coiffe anémones mauves;corona di anemoni viola;paarse-anemonenkroon;紫色银莲花花冠;紫色銀蓮花花冠;アネモネのかんむり・パープル;퍼플 아네모네 화관;фиол. венок из ветрениц
558;tulip crown;tulip crown;Tulpenkrone;guirnalda tulipán;tiara tulipanes;coiffe tulipes;coiffe tulipes;corona di tulipani;tulpenkroon;郁金香花冠;鬱金香花冠;チューリップのかんむり;튤립 화관;венок из тюльпанов
559;chic tulip crown;chic tulip crown;Edeltulpenkrone;guirnalda tulipán chic;tiara tulipanes chic;coiffe tulipes chic;coiffe tulipes chic;corona di tulipani chic;chique tulpenkroon;典雅郁金香花冠;典雅鬱金香花冠;チューリップのかんむり・シック;시크 튤립 화관;диво-венок из тюльпанов
560;dark tulip crown;dark tulip crown;Römertulpenkrone;guirnalda tulipán negro;tiara tulipanes gótica;coiffe tulipes sombre;coiffe tulipes sombre;corona di tulipani cupa;donkere-tulpenkroon;深色郁金香花冠;深色鬱金香花冠;チューリップのかんむり・ダーク;다크 튤립 화관;темн. венок из тюльпанов
561;pansy crown;pansy crown;Veilchenkrone;guirnalda viola;tiara violas;coiffe pensées;coiffe pensées;corona di viole;viooltjeskroon;三色堇花冠;三色堇花冠;パンジーのかんむり;팬지 화관;венок из фиалок
562;cool pansy crown;cool pansy crown;Buntveilchenkrone;guirnalda viola refinada;tiara violas atrevida;coiffe pensées raffinée;coiffe pensées raffinée;corona di viole spavalda;toffe viooltjeskroon;清新三色堇花冠;清新三色堇花冠;パンジーのかんむり・クール;쿨 팬지 화관;яркий венок из фиалок
563;purple pansy crown;purple pansy crown;Hainveilchenkrone;guirnalda viola violeta;tiara violas moradas;coiffe pensées mauves;coiffe pensées mauves;corona di viole viola;paarse-viooltjeskroon;紫色三色堇花冠;紫色三色堇花冠;パンジーのかんむり・パープル;퍼플 팬지 화관;фиол. венок из фиалок
564;cosmos crown;cosmos crown;Cosmeenkrone;guirnalda cosmos;tiara cosmos;coiffe cosmos;coiffe cosmos;corona di cosmee;cosmeakroon;波斯菊花冠;波斯菊花冠;コスモスのかんむり;코스모스 화관;венок из космей
565;lovely cosmos crown;lovely cosmos crown;Buntcosmeenkrone;guirnalda cosmos adorable;tiara cosmos adorable;jolie coiffe cosmos;jolie coiffe cosmos;corona di cosmee graziosa;lieflijke cosmeakroon;甜美波斯菊花冠;甜美波斯菊花冠;コスモスのかんむり・ラブリー;러블리 코스모스 화관;чудный венок из космей
566;dark cosmos crown;dark cosmos crown;Schwarzcosmeenkrone;guirnalda cosmos negro;tiara cosmos gótica;coiffe cosmos sombre;coiffe cosmos sombre;corona di cosmee cupa;donkere-cosmeakroon;深色波斯菊花冠;深色波斯菊花冠;コスモスのかんむり・ダーク;다크 코스모스 화관;темн. венок из космей
567;rose crown;rose crown;Rosenkrone;guirnalda rosa;tiara rosas;coiffe roses;coiffe roses;corona di rose;rozenkroon;玫瑰花冠;玫瑰花冠;バラのかんむり;장미 화관;венок из роз
568;cute rose crown;cute rose crown;Buntrosenkrone;guirnalda rosa adorable;tiara rosas adorable;jolie coiffe roses;jolie coiffe roses;corona di rose graziosa;schattige rozenkroon;可爱玫瑰花冠;可愛玫瑰花冠;バラのかんむり・キュート;큐트 장미 화관;милый венок из роз
569;chic rose crown;chic rose crown;Edelrosenkrone;guirnalda rosa oscura;tiara rosas oscuras;coiffe roses chic;coiffe roses chic;corona di rose chic;chique rozenkroon;典雅玫瑰花冠;典雅玫瑰花冠;バラのかんむり・シック;시크 장미 화관;диво-венок из роз
570;lily crown;lily crown;Lilienkrone;guirnalda lirio;tiara lirios;coiffe lys;coiffe lys;corona di gigli;leliekroon;百合花冠;百合花冠;ユリのかんむり;백합 화관;венок из лилий
571;cute lily crown;cute lily crown;Buntlilienkrone;guirnalda lirio adorable;tiara lirios adorable;jolie coiffe lys;jolie coiffe lys;corona di gigli graziosa;schattige leliekroon;可爱百合花冠;可愛百合花冠;ユリのかんむり・キュート;큐트 백합 화관;диво-венок из лилий
572;dark lily crown;dark lily crown;Dunkellilienkrone;guirnalda lirio negro;tiara lirios gótica;coiffe lys sombre;coiffe lys sombre;corona di gigli cupa;donkere-leliekroon;深色百合花冠;深色百合花冠;ユリのかんむり・ダーク;다크 백합 화관;темный венок из лилий
573;mum crown;mum crown;Chrysanthemenkrone;guirnalda crisantemo;tiara crisantemos;coiffe chrysanthèmes;coiffe chrysanthèmes;corona di crisantemi;chrysantenkroon;菊花花冠;菊花花冠;キクのかんむり;국화 화관;фиол. венок из хризантем
574;chic mum crown;chic mum crown;Edelchrysanthemenkrone;guirnalda crisantemo chic;tiara crisantemos chic;coiffe chrysanth. chic;coiffe chrysanth. chic;corona di crisantemi chic;chique chrysantenkroon;典雅菊花花冠;典雅菊花花冠;キクのかんむり・シック;시크 국화 화관;диво-венок из хризантем
575;simple mum crown;simple mum crown;Grünchrysanthemenkrone;guirnalda crisantemo verde;tiara crisantemos verdes;coiffe chrysanth. simple;coiffe chrysanth. simple;corona crisantemi semplice;simpele chrysantenkroon;简约菊花花冠;簡約菊花花冠;キクのかんむり・シンプル;심플 국화 화관;веночек из хризантем
579;mesh cap;mesh cap;Truckerkappe;gorra con malla;gorra de red;casquette voilage filet;casquette voilage filet;berretto con visiera;truckerspet;网帽;網帽;メッシュキャップ;망사 모자;кепка с сеточкой
580;top hat;top hat;Zylinder;sombrero de copa;sombrero de copa;haut-de-forme;haut-de-forme;cilindro;hoge hoed;丝质礼帽;絲質禮帽;シルクハット;실크해트;цилиндр
587;explorer's hat;explorer's hat;Safarihut;sombrero de exploración;sombrero de exploración;chapeau aventure;chapeau aventure;cappello da esploratore;ontdekkingsreizigershoed;探险帽;探險帽;たんけんぼう;탐험 모자;шляпа исследователя
588;scholar's hat;scholar's hat;Abschlusshut;birrete de graduación;birrete de graduación;chapeau diplôme;mortier de finissant;cappello da laurea;afstudeerhoed;学士帽;學士帽;がくしのぼうし;학사모;шапка магистра
589;sombrero;sombrero;Sombrero;sombrero cuate;sombrero de palma;sombrero;sombrero;sombrero;sombrero;墨西哥草帽;墨西哥草帽;ソンブレロ;솜브레로;сомбреро
590;safety helmet;safety helmet;Baustellenhelm;casco de obra;casco de obra;casque de chantier;casque de chantier;elmetto protettivo;veiligheidshelm;安全帽;安全帽;あんぜんヘルメット;안전모;каска строителя
591;chef's hat;chef's hat;Kochmütze;gorro de chef;gorro de chef;toque;toque;cappello da cuoco;koksmuts;厨师帽;廚師帽;コックさんのぼうし;요리사 모자;колпак повара
592;police cap;police cap;Polizeimütze;gorra de policía;gorra de policía;casquette de police;casquette de police;cappello da poliziotto;politiepet;警官帽;警官帽;けいかんのぼうし;경찰모;фуражка полицейского
593;pirate's hat;pirate's hat;Piratenhut;sombrero pirata;sombrero pirata;chapeau de pirate;chapeau de pirate;cappello da pirata;piratenhoed;海盗帽子;海盜帽子;かいぞくのぼうし;해적 모자;пиратская двууголка
594;bamboo hat;bamboo hat;Bambushut;gorro de bambú cónico;gorro de bambú cónico;nón lá;nón lá;cappello di bambù;bamboehoed;斗笠;斗笠;かさぼうし;삼각 삿갓;бамбуковая шапочка
595;faux-fur hat;faux-fur hat;Kunstfellhut;gorro de pelo sintético;gorro de piel sintética;bonnet en fausse fourrure;bonnet en fausse fourrure;cappello di ecopelliccia;muts van imitatiebont;仿毛皮帽;仿毛皮帽;フェイクファーハット;인조털 모자;шапка «под мех»
596;do-rag;do-rag;Bandana;pañuelo anudado;pañuelo anudado;bandana triangle;bandana triangle;bandana a quadri;Japanse hoofddoek;三角巾;三角巾;さんかくきん;삼각 두건;косынка
597;knit hat;knit hat;Strickmütze;gorro de punto;gorro tejido;bonnet tricoté;tuque;cappello di maglia;gebreide muts;针织帽;針織帽;ニットキャップ;털모자;вязаная шапочка
598;paperboy cap;paperboy cap;Botenmütze;gorra de granujilla;gorra travesura;casquette de livreur;casquette de livreur;coppola;golfpet;狩猎帽;狩獵帽;ハンチング;헌팅캡;кепка газетчика
599;plain cap;plain cap;Schirmmütze;gorra sencilla;gorra sencilla;casquette militaire;casquette;berretto militare;eenvoudige pet;军帽;軍帽;ワークキャップ;워크캡;простая кепка
617;sailor's hat;sailor's hat;Matrosenmütze;gorro marinero;gorro marinero;bonnet marin;bonnet de matelot;cappello da marinaio;matrozenpet;水手帽;水手帽;ふなのりのぼうし;선원 모자;шапочка моряка
618;viking helmet;viking helmet;Wikingerhelm;casco vikingo;casco vikingo;casque viking;casque viking;elmo vichingo;Vikinghelm;维京人头盔;維京人頭盔;バイキングのかぶと;바이킹 투구;шлем викинга
631;mage's hat;mage's hat;Hexenhut;sombrero de hechicería;sombrero de hechicería;chapeau de sorcellerie;chapeau de sorcellerie;cappello da strega;heksenhoed;魔女帽;魔女帽;まじょのぼうし;마술사 모자;чародейская шляпа
632;denim cap;denim cap;Jeans-Kappe;gorra vaquera;gorra de jean;casquette en jean;casquette en jean;cappellino di jeans;denim pet;牛仔布帽;牛仔布帽;デニムキャップ;데님 야구 모자;джинсовая кепка
633;cycling cap;cycling cap;Radlermütze;gorra de ciclista;gorra de ciclista;casquette cycliste;casquette cycliste;cappellino da ciclista;wielrennerspet;骑行帽;單車帽;サイクルキャップ;사이클 야구 모자;велосипедная кепка
634;outdoor hat;outdoor hat;Outdoor-Hut;sombrero de paseo;sombrero de paseo;chapeau de randonnée;chapeau de randonnée;cappello parasole;kampeerhoed;户外登山帽;戶外登山帽;アウトドアハット;아웃도어 모자;походная шляпа
635;straw boater;straw boater;Kreissäge;canotier;canotier;canotier;canotier;paglietta;gondeliershoed;平顶草帽;平頂草帽;カンカンぼう;캉캉 모자;шляпка канотье
636;beret;beret;Barett;boina;boina;béret;béret;basco;baret;贝雷帽;貝雷帽;ベレーぼう;베레모;берет
637;orange hat;orange hat;Orangenhut;gorro naranja;gorro naranja;chapeau orange;chapeau orange;cappello arancia;sinaasappelmuts;橘子帽子;橘子帽子;オレンジのぼうし;귤 모자;шапка-апельсин
638;kiwi hat;kiwi hat;Kiwihut;gorro kiwi;gorro kiwi;chapeau kiwi;chapeau kiwi;cappello kiwi;kiwimuts;奇异果帽子;奇異果帽子;キウイのぼうし;키위 모자;шапка-киви
639;strawberry hat;strawberry hat;Erdbeerhut;gorro fresa;gorro fresa;chapeau fraise;chapeau fraise;cappello fragola;aardbeimuts;草莓帽子;草莓帽子;いちごのぼうし;딸기 모자;шапка-клубника
640;grape hat;grape hat;Traubenhut;gorro uva;gorro uva;chapeau raisin;chapeau raisin;cappello uva;druivenmuts;葡萄帽子;葡萄帽子;ぶどうのぼうし;포도 모자;шапка-виноград
641;pineapple cap;pineapple cap;Ananashut;gorro piña;gorro piña;chapeau ananas;chapeau ananas;cappello ananas;ananasmuts;凤梨帽子;鳳梨帽子;パイナップルのぼうし;파인애플 모자;шапка «Ананас»
642;watermelon hat;watermelon hat;Melonenhut;gorro sandía;gorro sandía;chapeau pastèque;chapeau melon d'eau;cappello anguria;watermeloenmuts;西瓜帽子;西瓜帽子;スイカのぼうし;수박 모자;шапка-арбуз
644;sushi chef hat;sushi chef hat;Sushikochmütze;gorro chef de sushi;gorro chef de sushi;toque de chef sushi;toque de chef sushi;cappello da chef di sushi;sushikoksmuts;日本料理厨师帽;日本料理廚師帽;わぼうし;일식 요리사 모자;шапочка мастера суши
