label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
038;dazed dress;dazed dress;Wohlfühlkleid;vestido rombos;vestido rombos;robe losange;robe losange;vestito a quadri;ruitenjurk;梦幻色系格子连身裙;夢幻色系格子連身裙;ゆめいろこうしワンピース;꿈색 체크무늬 원피스;платье с ромбами
039;prim outfit;prim outfit;Adrett-Kleid;vestido recatado;vestido recatado;ensemble soigné;ensemble soigné;completo sobrio;keurige outfit;气质套装;氣質套裝;せいそなアンサンブル;청순한 원피스;аккуратный костюм
041;belted dotted dress;belted dotted dress;Tupfen-Kleid;vestido lunares y cinturón;vestido a lunares y cinturón;robe cintrée à pois;robe cintrée à pois;vestito a pois con cintura;stippeljurk met ceintuur;附腰带圆点连身裙;圓點腰帶連身裙;ベルトつきみずたまワンピース;물방울 벨트 원피스;платье в горошек на поясе
045;blossom dress;blossom dress;Blütenkleid;vestido florido;vestido florido;robe d'été fleurie;robe d'été fleurie;vestito floreale;gebloemde jurk;花朵连身裙;花紋連身裙;はながらワンピース;꽃무늬 원피스;платье в цветочек
046;lace-up dress;lace-up dress;Niedlich-Kleid;vestido muñequita;vestido muñequita;robe à rubans;robe à rubans;vestito bambolina;jurk met strikken;洛丽塔连身裙;蘿莉塔連身裙;ロリータなワンピース;리본 레이스 원피스;платье с корсетом
049;plover dress;plover dress;Pepita-Kleid;vestido pata de gallo;vestido pata de gallo;robe pied-de-coq;robe pied-de-coq;vestito pied de poule;pied-de-poulejurk;千鸟格纹连身裙;千鳥格紋連身裙;ちどりごうしワンピース;하운드투스 원피스;платье «Гусиная лапка»
050;fancy party dress;fancy party dress;Abendkleid;vestido de fiesta;vestido de fiesta;robe de soirée;robe de soirée;vestito da cocktail;chique feestjurk;派对连身裙;派對連身裙;パーティーワンピ;파티 원피스;вечернее платье
051;rad power skirt suit;rad power skirt suit;80er-Businesskostüm;uniforme ci-fi retro;uniforme ci-fi retro;tenue de femme d'affaires;tenue de femme d'affaires;vestito sci-fi anni '80;stoer mantelpak;奢华套装;奢華套裝;バブリーなセットアップ;버튼 재킷 세트 정장;деловой костюм с юбкой
052;festive dress;festive dress;Festtagskleid;vestido festivo;vestido festivo;robe de mère Noël;robe de mère Noël;vestito festivo;kerstvrouwjurk;圣诞洋装;聖誕洋裝;クリスマスなドレス;크리스마스 드레스;праздничное платье
053;fairy-tale dress;fairy-tale dress;Märchenkleid;vestido de cuento;vestido de cuento;robe féerique;robe féérique;vestito fiabesco;sprookjesjurk;童话风洋装;童話風洋裝;メルヘンなドレス;메르헨 드레스;сказочное платьице
054;maid dress;maid dress;Magdkleid;vestido doncella;vestido doncella;robe de servante;robe de servante;vestito da domestica;dienstmeisjesuniform;女仆装;女僕裝;メイドのふく;메이드 옷;платье горничной
058;diner uniform;diner uniform;Dineruniform;uniforme café años 50;uniforme café años 50;robe de serveuse années 50;robe de serveuse années 50;uniforme bar anni '50;serveerstersjurk;餐厅制服;餐館制服;ダイナーのユニフォーム;다이너 유니폼;униформа официантки
061;bunny dress;bunny dress;Hasenkleid;vestido de conejito;vestido de conejito;robe lapin;robe lapin;vestito da coniglio;konijnenjurk;兔子服;兔子服;ウサギなふく;토끼 의상;платье зайки
063;noble zap suit;noble zap suit;Heldinnenkleid;supervestido;supervestido;tenue d'héroïne;tenue d'héroïne;costume da eroina nobile;superjurk;女英雄装;女英雄裝;ヒロインスーツ;히어로 슈트 P;платье героини
065;bathrobe;bathrobe;Bademantel;albornoz;bata de baño;peignoir;peignoir;accappatoio;badjas;浴袍;浴袍;バスローブ;목욕 가운;купальный халат
066;ballet outfit;ballet outfit;Ballett-Trägerkleid;vestido ballet;vestido ballet;robe d'été ballet;tenue de ballet;tutù;balletkostuum;芭蕾舞衣;芭蕾舞衣;バレエのいしょう;발레 의상;балетное платье
067;cat dress;cat dress;Katzenkleid;vestido gato;vestido gato;robe chat;robe chat;vestito gatto;kattenjurk;猫咪服;貓咪服;ネコなふく;고양이 의상;платье кошки
068;alpinist dress;alpinist dress;Alpenkleid;vestido tirolés;vestido tirolés;robe tyrolienne;robe tyrolienne;vestito tirolese;tirolerjurk;提洛尔洋装;提洛爾洋裝;チロリアンなドレス;알프스풍 원피스;тирольское платье
069;festive-tree dress;festive-tree dress;Baumschmuck-Kleid;vestido abeto;vestido abeto;robe d'été sapin;robe d'été sapin;scamiciato addobbato;feestboomjurk;圣诞树连身裙;聖誕樹連身裙;もみのきワンピース;크리스마스트리 원피스;платье «Елка»
089;caveman tank;caveman tank;Steinzeit-Kluft;top cavernícola;top cavernícola;tunique caverne;tunique caverne;canotta sapiens;primitieve jurk;原始人装;原始人服;げんしじんなふく;원시인 옷;роба пещерного человека
1004;flower-print dress;flower-print dress;Blümchenkleid;vestido margarita;vestido margarita;robe marguerite;robe marguerite;vestito con fiore;jurkje met bloemopdruk;大花朵图案连身裙;花朵連身裙;フラワーなワンピース;플라워 원피스;платье с цветком
1016;marble-dots dress;marble-dots dress;Buntpünktchenkleid;vestido topos multicolor;vestido a lunares multicolor;robe à pois arlequin;robe à pois arlequin;vestito a pois colorati;discostippeljurk;彩色波点连身裙;圓點點連身裙;マーブルドットのワンピース;마블 도트 원피스;платье в цветной горох
1017;simple-dots dress;simple-dots dress;Unipünktchenkleid;vestido topos;vestido a lunares;robe à pois simples;robe à pois simples;vestito a pois semplici;jurk met stippen;简约波点连身裙;簡約點點連身裙;シンプルドットワンピース;심플 도트 원피스;платье в горох
1018;hibiscus muumuu;hibiscus muumuu;Hibiskus-Strandkleid;vestido hawaiano hibiscos;vestido hawaiano hibiscos;muumuu hibiscus;muumuu hibiscus;vestito hawaiano ibisco;hibiscus-mu⁠ʻ⁠umu⁠ʻ⁠u;扶桑花夏威夷连身裙;扶桑花夏威夷連身裙;ハイビスカスのムームー;히비스커스 원피스;муу-муу с гибискусами
1019;bold muumuu;bold muumuu;Aloha-Strandkleid;vestido polinesio;vestido polinesio;muumuu aloha;muumuu aloha;vestito hawaiano ardito;bontgekleurde muʻumuʻu;波利尼西亚夏威夷连身裙;玻里尼西亞風夏威夷連身裙;ポリネシアンなムームー;폴리네시안 원피스;цветастое муу-муу
1039;simple checkered dress;simple checkered dress;Unikarokleid;vestido vichy sencillo;vestido a cuadros sencillo;robe à carreaux simples;robe à carreaux simples;vestito semplice a scacchi;eenvoudige geruite jurk;简约格纹连身裙;簡約格紋連身裙;シンプルチェックのワンピ;심플한 체크 원피스;простое платье в клетку
104;princess dress;princess dress;Prinzessinnenkleid;vestido princesa;vestido princesa;robe de princesse;robe de princesse;vestito da principessa;prinsessenjurk;公主裙;公主服;プリンセスなふく;공주풍 옷;платье принцессы
1048;lively plaid dress;lively plaid dress;Grellkaro-Kleid;vestido tartán vivaz;vestido escocés vivaz;robe écossaise acidulée;robe écossaise acidulée;vestito tartan vivace;vrolijke plaidjurk;活泼格子连身裙;活潑格紋連身裙;げんきなチェックのワンピ;발랄한 튜닉 원피스;яркое платье в клетку
105;sleeveless sweater dress;sleeveless sweater dress;Frühlingsstrickkleid;vestido punto sin mangas;vestido de lana sin mangas;robe en laine sans manches;robe en laine sans manches;vestito di lana smanicato;mouwloze gebreide jurk;无袖针织连身裙;無袖針織連身裙;そでなしニットワンピ;민소매 니트 원피스;вязан. платье без рукавов
1064;kandoora;kandoora;Kandura;kandura;kandura;gandoura;gandoura;dishdasha;kaftan;阿拉伯大袍;阿拉伯傳統服裝;カンデューラ;칸두라;дишдаша
1084;junihitoe kimono;junihitoe kimono;Hofkimono;kimono junihitoe;kimono junihitoe;kimono junihitoe;kimono junihitoe;kimono junihitoe;twaalflagige kimono;十二单和服;十二單和服;じゅうにひとえ;궁정 기모노;кимоно дзюни-хитоэ
1085;Victorian dress;Victorian dress;Señorita-Kleid;vestido de época;vestido de época;robe victorienne;robe victorienne;abito d'epoca;saloonjurk;西班牙少女洋装;墨西哥少女洋裝;セニョリータなドレス;세뇨리따 드레스;викторианское платье
1086;hakama with crest;hakama with crest;Wappen-Hakama;hakama con emblema;hakama con emblema;hakama à emblème;hakama à emblème;hakama con stemma;hakama met wapen;带家徽和服袴;羽織和服褶裙;もんつきはかま;가문 문양 하카마;наряд с хакамой
1087;apple dress;apple dress;Apfelkleid;vestido manzana;vestido manzana;robe pomme;robe pomme;vestito mela;appeljurk;苹果服;蘋果服;リンゴのふく;사과 옷;платье «Яблоко»
1088;pear dress;pear dress;Birnenkleid;vestido pera;vestido pera;robe poire;robe poire;vestito pera;perenjurk;梨子服;梨子服;ナシのふく;배 옷;платье «Груша»
1089;cherry dress;cherry dress;Kirschkleid;vestido cerezas;vestido cerezas;robe cerise;robe cerise;vestito ciliegia;kersenjurk;樱桃服;櫻桃服;さくらんぼのふく;체리 옷;платье «Вишня»
1090;peach dress;peach dress;Pfirsichkleid;vestido melocotón;vestido durazno;robe pêche;robe pêche;vestito pesca;perzikjurk;桃子服;桃子服;モモのふく;복숭아 옷;платье «Персик»
1128;Labelle dress;Labelle dress;Samthea-Kleid;vestido Trini;vestido Trini;robe Maria;robe Maria;vestito Bice;Labelle-jurk;凯丝的套装;凱絲連身裙;ケイトのワンピース;케이트의 원피스;платье «Лэйблеск»
113;strawberry dress;strawberry dress;Erdbeerkleid;vestido fresa;vestido fresa;robe fraise;robe fraise;vestito fragola;aardbei-jurk;草莓服;草莓服;イチゴのふく;딸기 옷;платье «Клубника»
114;watermelon dress;watermelon dress;Wassermelonenkleid;vestido sandía;vestido sandía;robe pastèque;robe melon d'eau;vestito anguria;watermeloenjurk;西瓜服;西瓜服;スイカのふく;수박 옷;платье «Арбуз»
115;orange dress;orange dress;Orangenkleid;vestido naranja;vestido naranja;robe orange;robe orange;vestito arancia;sinaasappeljurk;橘子服;橘子服;オレンジのふく;오렌지 옷;платье «Апельсин»
1155;pajama dress;pajama dress;Pyjamakleid;camisola pijama;camisola pijama;robe pyjama;robe pyjama;vestito pigiama;pyjamajurk;睡袍;睡衣連身裙;パジャマワンピ;파자마 원피스;платье-пижама
1156;visual-punk dress;visual-punk dress;Visual-Kei-Kleid;vestido punk;vestido punk;robe visual kei;robe visual kei;vestito visual kei;Japanse punkjurk;视觉系连身裙;視覺系洋裝;ヴィジュアルけいドレス;고딕풍 드레스;панковское платье
1157;bekasab robe;bekasab robe;Bekasab-Gewand;túnica bekasab;túnica bekasab;robe bekasab;robe bekasab;tunica uzbeka;bekasab;乌兹别克传统服装;烏茲別克服;ウズベクなふく;우즈베키스탄풍 옷;чапан
1158;attus robe;attus robe;Attus-Gewand;kimono ainu;kimono ainu;robe attus;robe attus;kimono ainu;attus;阿伊努树皮衣;阿伊努族傳統服裝;アットゥシ;아이누족 옷;халат айнов
1159;bingata dress;bingata dress;Bingata-Kleid;kimono bingata;kimono bingata;robe bingata;robe bingata;kimono bingata;bingatajurk;红型染服装;沖繩傳統服裝;びんがたいしょう;빈가타 의상;платье из бингата
116;kiwi dress;kiwi dress;Kiwikleid;vestido kiwi;vestido kiwi;robe kiwi;robe kiwi;vestito kiwi;kiwi-jurk;奇异果服;奇異果服;キウイのふく;키위 옷;платье «Киви»
1161;painter's coverall;painter's coverall;Maleranzug;mono de trabajo de pintor;overol de trabajo de pintor;combinaison de peintre;combinaison de peintre;tuta da pittore;schildersoverall;彩绘连体服;油漆連身工作服;ペイントつなぎ;페인트 점프 수트;комбинезон маляра
1162;Festivale tank dress;Festivale tank dress;Karnevalskleid;vestido de Carnaval;vestido de Carnaval;robe d'été carnaval;robe d'été carnaval;scamiciato Carnevale;carnavalsjurk;狂欢节连身裙;狂歡節連身裙;カーニバルなワンピース;카니발 원피스;карнавальное платье
117;grape dress;grape dress;Traubenkleid;vestido uvas;vestido uvas;robe raisin;robe raisin;vestito uva;druivenjurk;葡萄服;葡萄服;ぶどうのふく;포도 옷;платье «Виноград»
118;pineapple dress;pineapple dress;Ananaskleid;vestido piña;vestido piña;robe ananas;robe ananas;vestito ananas;ananasjurk;凤梨服;鳳梨服;パイナップルのふく;파인애플 옷;платье «Ананас»
1204;egg party dress;egg party dress;Glücksei-Abendkleid;vestido de fiesta huevo;vestido de fiesta huevo;robe de soirée œuf;robe de soirée œuf;abito uova da sera;eierfeestjurk;蛋派对连身裙;蛋派對連身裙;たまごのパーティーワンピ;달걀 파티 원피스;платье на День зайцев
1205;earth-egg outfit;earth-egg outfit;Erd-Glücksei-Outfit;traje de huevo terrestre;traje de huevo terrestre;tenue œuf terrestre;tenue œuf terrestre;abito a uovo terrestre;aarde-ei-outfit;地面蛋衣服;地面蛋衣服;じめんのたまごのふく;땅 달걀 옷;наряд «Земляное яйцо»
1206;stone-egg outfit;stone-egg outfit;Fels-Glücksei-Outfit;traje de huevo rupestre;traje de huevo rupestre;tenue œuf minéral;tenue œuf minéral;abito a uovo roccioso;steenei-outfit;岩石蛋衣服;岩石蛋衣服;いわのたまごのふく;바위 달걀 옷;наряд «Каменное яйцо»
1207;leaf-egg outfit;leaf-egg outfit;Laub-Glücksei-Outfit;traje de huevo boscoso;traje de huevo boscoso;tenue œuf feuillu;tenue œuf feuillu;abito a uovo frondoso;bladerei-outfit;叶子蛋衣服;葉子蛋衣服;はっぱのたまごのふく;나뭇잎 달걀 옷;наряд «Лиственное яйцо»
1208;wood-egg outfit;wood-egg outfit;Holz-Glücksei-Outfit;traje de huevo leñoso;traje de huevo leñoso;tenue œuf boisé;tenue œuf boisé;abito a uovo boscoso;houtei-outfit;森林蛋衣服;森林蛋衣服;ウッディなたまごのふく;나무 달걀 옷;наряд «Лесное яйцо»
1209;sky-egg outfit;sky-egg outfit;Luft-Glücksei-Outfit;traje de huevo celeste;traje de huevo celeste;tenue œuf aérien;tenue œuf aérien;abito a uovo celeste;luchtei-outfit;飞天蛋衣服;飛天蛋衣服;そらとぶたまごのふく;하늘을 나는 달걀 옷;наряд «Небесное яйцо»
1210;water-egg outfit;water-egg outfit;Wasser-Glücksei-Outfit;traje de huevo acuático;traje de huevo acuático;tenue œuf aquatique;tenue œuf aquatique;abito a uovo acquatico;waterei-outfit;鱼儿蛋衣服;魚兒蛋衣服;サカナのたまごのふく;물고기 달걀 옷;наряд «Водяное яйцо»
1219;wedding tuxedo;wedding tuxedo;Hochzeits-Smoking;esmoquin nupcial;esmoquin nupcial;smoking de mariage;habit de mariage;smoking nuziale;trouwsmoking;纯白晚礼服;純白晚禮服;じゅんぱくのタキシード;순백 턱시도;свадебный смокинг
1230;pirate-treasure robe;pirate-treasure robe;Piratenschatzgewand;casaca del tesoro pirata;casaca del tesoro pirata;tunique de butin pirate;tunique trésor pirate;costume tesoro pirata;piratenjas;海盗宝物长袍;海盜寶物長袍;かいぞくのおたからローブ;호화로운 해적 로브;пиратский камзол
1231;pirate outfit;pirate outfit;Piraten-Outfit;traje de pirata;traje de pirata;tenue de pirate;tenue de pirate;costume da mozzo pirata;piratenoutfit;海盗服;海盜服;かいぞくのふく;해적 옷;пиратский наряд
1244;mermaid fishy dress;mermaid fishy dress;Nixen-Fischkleid;vestido cola de sirena;vestido cola de sirena;robe océane de sirène;robe océane de sirène;abito a scaglie sirena;meerminnenjurk;人鱼鱼儿洋装;人魚魚兒洋裝;マーメイドなおさかなドレス;머메이드 물고기 드레스;платье русалки «Рыбка»
1245;mermaid princess dress;mermaid princess dress;Nixen-Prinzessinnenkleid;vestido princesa sirena;vestido princesa sirena;robe de princesse sirène;robe de princesse sirène;abito principessa sirena;meerminprinsessenjurk;人鱼公主洋装;人魚公主洋裝;マーメイドなプリンセスドレス;머메이드 공주 드레스;платье русалки «Царевна»
1261;Jack's robe;Jack's robe;Jakob-Gewand;túnica de Soponcio;túnica de Soponcio;robe de Jacqu'O;robe de Jacqu'O;tunica di Fifonio;gewaad van Jack;南瓜王长袍;南瓜王長袍;パンプキングローブ;펌킹 로브;одеяние Джека
1262;raggedy outfit;raggedy outfit;Landstreicher-Outfit;traje andrajoso;traje andrajoso;tenue haillons;tenue haillons;costume cencioso;haveloze outfit;破烂服;破舊服;ボロボロなふく;찢어진 옷;изношенный наряд
1263;mage's dress;mage's dress;Hexenkleid;vestido de hechicería;vestido de hechicería;robe de mage;robe de mage;costume stregonesco;heksenjurk;魔法师洋装;魔法師洋裝;まほうつかいのドレス;마법사 드레스;платье колдуньи
1264;flashy animal costume;flashy animal costume;Tierkostüm;disfraz de animal;disfraz de animal;costume d'animal flashy;costume d'animal flashy;costume da animale;dierenkostuum;鲜艳动物玩偶服;鮮豔動物玩偶裝;ハデなアニマルきぐるみ;화려한 동물 인형 옷;броский зверин. костюм
1301;Orihime outfit;Orihime outfit;Orihime-Outfit;atuendo de Orihime;atuendo de Orihime;tenue d'Orihime;tenue d'Orihime;vestito Orihime;Orihime-kostuum;织女服;織女服;おりひめのふく;직녀 옷;наряд Орихимэ
1302;Hikoboshi outfit;Hikoboshi outfit;Hikoboshi-Outfit;atuendo de Hikoboshi;atuendo de Hikoboshi;tenue d'Hikoboshi;tenue d'Hikoboshi;vestito Hikoboshi;Hikoboshi-kostuum;牛郎服;牛郎服;ひこぼしのふく;견우 옷;наряд Хикобоси
1315;magic-academy robe;magic-academy robe;Zauberlehrlingsrobe;túnica escuela de magia;túnica escuela de magia;robe école de magie;robe école de magie;vestito da scuola di magia;tovenaarsleerlinggewaad;魔法学校长袍;魔法學校長袍;まほうスクールのローブ;마법 학교 로브;наряд академии магов
1344;Festivale costume;Festivale costume;Karnevalstracht;traje de Carnaval;traje de Carnaval;costume de carnaval;costume de carnaval;costume Carnevale;carnavalskostuum;狂欢节服装;狂歡節服裝;カーニバルなコスチューム;카니발 의상;карнавальный костюм
141;wedding dress;wedding dress;Brautkleid;vestido nupcial;vestido nupcial;robe de mariée;robe de mariée;vestito da sposa;trouwjurk;纯白洋装;純白洋裝;じゅんぱくのドレス;순백 드레스;свадебное платье
146;nurse's dress uniform;nurse's dress uniform;Schwesternkittel;bata auxiliar de clínica;bata auxiliar de clínica;blouse d'infirmière;tenue d'infirmière;uniforme da infermiera;verpleegstersuniform;护士连身裙;護士連身裙;かんごしのワンピース;간호사 원피스;форма медсестры
150;PJ outfit;PJ outfit;Pyjama;pijama de dos piezas;pijama de dos piezas;pyjama;pyjama;pigiama;pyjama;睡衣;睡衣;パジャマ;파자마;пижама
153;ruffled dress;ruffled dress;Korsettkleid;vestido con corsé;vestido con corsé;robe à corset;robe à corset;vestito pieghettato;victoriaanse jurk;束腰洋装;馬甲洋裝;コルセットドレス;코르셋 드레스;платье со шнуровкой
154;shirtdress;shirtdress;Hemdkleid;vestido camisero;vestido camisero;robe chemisier;robe chemisier;camicione;overhemdjurk;衬衫连身裙;襯衫連身裙;シャツワンピ;셔츠 원피스;платье-рубашка
155;sleeveless shirtdress;sleeveless shirtdress;Sommerhemdkleid;vestido camisero sisa;vestido camisola;robe chemise sans manches;robe chemise sans manches;camicione smanicato;mouwloze overhemdjurk;无袖衬衫连身裙;無袖襯衫連身裙;そでなしシャツワンピ;민소매 셔츠 원피스;летнее платье-рубашка
162;jockey uniform;jockey uniform;Jockeydress;uniforme de jinete;uniforme de jinete;tenue de jockey;tenue de jockey;uniforme da fantino;jockeytenue;马术服;騎師服;ジョッキーのふく;기수 옷;форма жокея
163;bear costume;bear costume;Bären-Outfit;disfraz de oso;disfraz de oso;costume d'ours;costume d'ours;costume da orso;berenpak;熊熊装;熊熊裝;クマなふく;곰 의상;костюм медведя
164;firefighter uniform;firefighter uniform;Feuerwehruniform;uniforme de bombero;uniforme de bombero;uniforme de pompier;uniforme de pompier;uniforme da pompiere;brandweeruniform;消防服;消防隊服;しょうぼうしのふく;소방관 제복;форма пожарного
165;frog costume;frog costume;Froschkostüm;disfraz de rana;disfraz de rana;costume de grenouille;costume de grenouille;costume da anfibio;kikkerpak;青蛙装;青蛙裝;カエルなふく;개구리 의상;костюм лягушки
166;kappa costume;kappa costume;Käpten-Kostüm;disfraz de kappa;disfraz de kappa;costume de kappa;costume de kappa;costume da kappa;kappa-pak;河童装;河童裝;カッパスーツ;거북이 의상;костюм каппы
167;fashionable royal dress;fashionable royal dress;Königinnenkleid;vestido de la realeza;vestido de la realeza;robe de reine;robe de reine;vestito regale;koninklijke jurk;安托瓦内特洋装;貴族風洋裝;アントワネットなドレス;앙투아네트 드레스;модное платье королевы
168;palatial tank dress;palatial tank dress;Oasen-Trägerkleid;vestido del Nilo;vestido del Nilo;robe d'été Nil;robe d'été fraîcheur;scamiciato egizio;Egyptische jurk;尼罗河传统服装;尼羅河服;ナイルなふく;이집트풍 옷;восточное платье
169;jumper work suit;jumper work suit;Arbeitsuniform;mono de trabajo;overol de trabajo;tenue d'ouvrier;tenue d'ouvrier;tuta da lavoro;overall;工作装;工作服;さぎょうぎ;작업복;спецодежда
170;jester costume;jester costume;Narren-Outfit;traje de bufón;traje de bufón;costume de bouffon;costume de bouffon;costume da giullare;narrenpak;小丑装;小丑服;ピエロのふく;피에로 옷;костюм шута
171;zap suit;zap suit;Superheldenkostüm;supertraje;supertraje;costume de héros;costume de héros;costume da eroe;superpak;英雄装;英雄裝;ヒーロースーツ;히어로 슈트;костюм супергероя
172;jinbei;jinbei;Jimbei;jinbei;jinbei;jinbei;jinbei;jinbei;jinbei;男性短款轻便和服;輕便浴衣;じんべい;동양풍 여름옷;дзимбэй
173;ninja costume;ninja costume;Ninjakostüm;vestimenta de ninja;vestimenta de ninja;tenue de ninja;tenue de ninja;costume da ninja;ninjakostuum;忍者服;忍者服;しのびのふく;닌자 옷;костюм ниндзя
174;dragon suit;dragon suit;Drachen-Outfit;traje dragón;traje dragón;combinaison dragon;combinaison dragon;tuta drago;drakenpak;龙纹装;龍紋裝;ドラゴンスーツ;드래곤 옷;костюм с драконом
176;concierge uniform;concierge uniform;Portier-Outfit;uniforme de conserje;uniforme de encargado;uniforme hôtel;uniforme hôtel;uniforme da portiere;portierspak;酒店服务生制服;飯店服務生衣服;ホテルマンなふく;호텔리어 옷;форма швейцара
178;flight-crew uniform;flight-crew uniform;Stewardessuniform;uniforme de azafata;uniforme de azafata;uniforme d'hôtesse de l'air;uniforme d'hôtesse de l'air;uniforme da hostess;stewardessenuniform;空乘制服;空姐服;フライトアテンダントのふく;승무원 옷;форма стюардессы
180;mage's robe;mage's robe;Zauberumhang;capa de hechicería;capa de hechicería;robe de sorcellerie;robe de sorcellerie;vestito stregonesco;heksengewaad;魔法师长袍;魔法師長袍;まほうつかいのローブ;마술사의 로브;чародейская мантия
181;áo dài;áo dài;Áo dài;vestido vietnamita;vestido vietnamita;áo dài;áo dài;vestito vietnamita;áo dài;越南传统服装;越南傳統服裝;アオザイ;아오자이;аозай
182;pinafore;pinafore;Küchenkleid;mandil añejo;delantal antiguo;robe tablier;robe tablier;vestito grembiulone;schortjurk;和风连袖围裙;和風連袖圍裙;かっぽうぎ;조리복;платье кухарки
183;chima jeogori;chima jeogori;Hanbok-Kleid;vestido coreano;vestido coreano;chima chogori;chima chogori;vestito coreano;chima jeogori;韩服裙;韓服裙;チマチョゴリ;치마 한복;платье ханбок
186;security uniform;security uniform;Polizeiuniform;uniforme de policía;uniforme de policía;tenue de policier;tenue de policier;uniforme di polizia;bewakersuniform;警服;警官服;けいかんのふく;경찰복;форма охранника
187;toga;toga;Kaisertoga;toga;toga;toge romaine;toge romaine;toga;toga;罗马传统服装;羅馬服;ローマなふく;로마풍 옷;тога
188;blossoming kimono;blossoming kimono;Blümchenkimono;kimono flor de ciruelo;kimono flor de ciruelo;kimono fleurs de prunier;kimono fleurs de prunier;kimono floreale;bloesemkimono;梅花和服;梅花和服;ウメがらのきもの;매화무늬 기모노;кимоно с цветами
189;mysterious dress;mysterious dress;Gothic-Kleid;vestido gótico elegante;vestido gótico elegante;tunique mystérieuse;tunique mystérieuse;vestito gotico;gothic jurk;歌德风长裙;哥德式衣服;ゴシックなふく;고딕풍 옷;загадочное платье
190;chiton;chiton;Toga;quitón;quitón;toge;toge;chitone;chiton;希腊传统服装;希臘服;ギリシャなふく;그리스풍 옷;хитон
192;moldy dress;moldy dress;Schimmelkleid;vestido borrones;vestido borrones;robe élimée;robe élimée;vestito ammuffito;beschimmelde jurk;发霉连身裙;發霉連身裙;かびたワンピース;곰팡이 핀 원피스;платье с плесенью
193;pharaoh's outfit;pharaoh's outfit;Pharao-Robe;vestido egipcio;vestido egipcio;tenue de pharaon;tenue de pharaon;vestito faraonico;faraokostuum;埃及传统服装;埃及服;エジプトのふく;파라오 옷;костюм фараона
198;desert outfit;desert outfit;1001-Nacht-Outfit;traje del desierto;traje del desierto;tenue prince du désert;tenue prince du désert;abito da mille e una notte;woestijnoutfit;阿拉伯传统服装;阿拉伯服;アラビアなふく;아라비아풍 옷;наряд короля пустыни
199;mummy outfit;mummy outfit;Mumienkostüm;disfraz de momia;disfraz de momia;costume de momie;costume de momie;costume da mummia;mummiepak;绷带装;繃帶服;ほうたいのふく;붕대 옷;костюм мумии
