label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
624;simple-accent socks;simple-accent socks;Paar Logo-Socken;calcetín con detalle;calcetín con detalle;paire de chaussettes à logo;paire de bas à logo;paio di calzini con logo;sokken met detail;单一图案袜;小圖案襪;ワンポイントソックス;원포인트 양말;носки с акцентом
625;kiddie socks;kiddie socks;Paar Kindersöckchen;calcetín infantil;calcetín infantil;paire de socquettes enfant;paire de bas enfant;paio di calzini da bimbo;kindersokken;儿童袜;兒童襪;キッズソックス;어린이용 양말;детские носки
626;crocheted socks;crocheted socks;Paar Häkelsocken;calcetín de croché;calcetín de crochet;paire chaussettes crochet;paire de bas crochet;paio di calzini all'uncinetto;gehaakte sokken;钩针编织袜;鉤針編織襪;かぎばりあみソックス;손뜨개 양말;вязаные крючком носки
627;spider-web tights;spider-web tights;Spinnennetz-Strumpfhose;media de telaraña;media de telaraña;collant toile d'araignée;collant toile d'araignée;paio di calze a ragnatela;spinnenwebpanty;蜘蛛裤袜;蜘蛛褲襪;スパイダーなタイツ;거미줄 타이츠;чулки с узором-паутиной
628;embroidered-flower tights;embroidered-flower tights;Blumenstick-Strumpfhose;media con flores bordadas;media con flores bordadas;collant à fleurs brodées;collant à fleurs brodées;paio di calze a fiori ricamati;geborduurde bloemenpanty;花纹刺绣裤袜;花紋刺繡褲襪;はながらししゅうのタイツ;꽃무늬 자수 타이츠;расшитые цветами чулки
629;running tights;running tights;Läuferleggings;malla para correr;malla para correr;collant de course à pied;collant de course à pied;paio di calze da corsa;hardlooplegging;跑步紧身裤;跑步緊身褲;ランニングタイツ;러닝 타이츠;чулки для пробежек
723;funny-face socks;funny-face socks;Paar Charaktersocken;calcetín caritas;calcetín caritas;p. de chaussettes rigolotes;p. de bas rigolos;paio di calzini con faccina;sokken met een gezichtje;卡通图案袜;卡通圖案襪;キャラクターソックス;캐릭터 양말;носки с рожицами
749;geometric-print socks;geometric-print socks;Paar Chimayo-Socken;calcetín Chimayó;calcetín étnico;p. de chaussettes Chimayo;p. de bas Chimayo;paio calzini stile geometrico;Chimayo-sokken;奇马约图腾袜;奇馬約圖騰襪;チマヨがらソックス;치마요무늬 양말;абстрактные носки
879;flowery-dot tights;flowery-dot tights;Blümchenstrumpfhose;media florecitas;media florecitas;collant à petites fleurs;collant à petites fleurs;paio di calze a punti floreali;panty met bloemen;花朵点点裤袜;花朵點點褲襪;フラワードットタイツ;플라워 도트 타이츠;чулки в цветочек
880;argyle crew socks;argyle crew socks;Paar Argyle-Crew-Socken;calcetín pijo;calcetín rombos alto;p. de chaussettes argyle;p. de bas écossais;paio di calzini a rombi;argyle-sokken;菱格纹袜;菱格紋襪;アーガイルソックス;아가일 양말;носки аргайл
886;sheer socks;sheer socks;Paar Seidensocken;calcetín traslúcido;calcetín traslúcido;paires de chaussettes fines;paire de bas fins;paio di calzini traslucidi;doorschijnende sokken;透肤袜;透膚襪;シースルーソックス;시스루 양말;тонкие носки
887;wave-print socks;wave-print socks;Paar Wellensöckchen;calcetín ondas;calcetín ondas;paire de socquettes vagues;p. de bas vagues;paio di calzini a squame;sokken met golvenprint;青海波袜子;青海波襪子;せいがいはソックス;파도무늬 양말;носки с волнами
926;country socks;country socks;Paar Country-Socken;calcetín para kilt;calcetín para kilt;paire de chaussettes de kilt;paire de bas de kilt;paio di calzini country;kiltsokken;英国传统服装袜子;英國傳統服裝襪子;カントリーソックス;컨트리 양말;кантри-носки
927;striped tights;striped tights;Streifenstrumpfhose;media rayas;media a rayas;collant à rayures verticales;collant à rayures verticales;paio di calze a strisce;verticale-strepen-panty;条纹袜子;條紋襪子;ストライプソックス;세로 줄무늬 양말;полосатые чулки
928;patterned stockings;patterned stockings;Paar Musterstrümpfe;media con estampado;media con estampado;collant à motifs;collant à motifs;paio di calze decorate;panty met patroon;花纹丝袜;花紋絲襪;デザインストッキング;디자인 스타킹;чулки с узором
