label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
EasterEgg_12514_pl;water eggs;water eggs;Wasser-Glückseier;huevos acuáticos;huevos acuáticos;œufs aquatiques;œufs aquatiques;uova acquatiche;watereieren;鱼儿蛋;魚兒蛋;サカナのたまご;물고기 달걀;водяные яйца
Feather_03541;red feather;red feather;Rubinfeder;pluma roja;pluma roja;plume rouge;plume rouge;piuma rossa;rode veer;红色羽毛;紅色羽毛;あかいはね;빨간색 깃털;красное перо
Feather_03541_pl;red feathers;red feathers;Rubinfedern;plumas rojas;plumas rojas;plumes rouges;plumes rouges;piume rosse;rode veren;红色羽毛;紅色羽毛;あかいはね;빨간색 깃털;красные перья
Feather_03542;blue feather;blue feather;Azurfeder;pluma azul;pluma azul;plume bleue;plume bleue;piuma blu;blauwe veer;蓝色羽毛;藍色羽毛;あおいはね;파란색 깃털;синее перо
Feather_03542_pl;blue feathers;blue feathers;Azurfedern;plumas azules;plumas azules;plumes bleues;plumes bleues;piume blu;blauwe veren;蓝色羽毛;藍色羽毛;あおいはね;파란색 깃털;синие перья
Feather_03543;green feather;green feather;Smaragdfeder;pluma verde;pluma verde;plume verte;plume verte;piuma verde;groene veer;绿色羽毛;綠色羽毛;みどりのはね;초록색 깃털;зеленое перо
Feather_03543_pl;green feathers;green feathers;Smaragdfedern;plumas verdes;plumas verdes;plumes vertes;plumes vertes;piume verdi;groene veren;绿色羽毛;綠色羽毛;みどりのはね;초록색 깃털;зеленые перья
Feather_03545;purple feather;purple feather;Lilafeder;pluma morada;pluma morada;plume violette;plume mauve;piuma viola;paarse veer;紫色羽毛;紫色羽毛;むらさきのはね;보라색 깃털;фиолетовое перо
Feather_03545_pl;purple feathers;purple feathers;Lilafedern;plumas moradas;plumas moradas;plumes violettes;plumes mauves;piume viola;paarse veren;紫色羽毛;紫色羽毛;むらさきのはね;보라색 깃털;фиолетовые перья
HarvestDish_13779;fish meunière;fish meunière;Bratfisch;pescado a la molinera;pescado al limón;poisson meunière;poisson meunière;pesce alla mugnaia;vis met botersaus;法式煎鱼排;法式煎魚排;サカナのムニエル;생선 뫼니에르;жареная рыба
HarvestDish_13780;gratin;gratin;Gratin;gratinado;gratinado;gratin;gratin;sformato;gegratineerde schotel;奶汁烤菜;焗烤;グラタン;그라탱;запеканка
HarvestDish_13781;clam chowder;clam chowder;Muschelsuppe;sopa de almejas;sopa de almejas;potée de palourdes;chaudrée de palourdes;zuppa di vongole;vissoep;蛤蜊浓汤;蛤蜊巧達湯;クラムチャウダー;클램 차우더;похлебка из моллюсков
HarvestDish_13782;pumpkin pie;pumpkin pie;Kürbiskuchen;pastel de calabaza;pastel de calabaza;tarte à la citrouille;tarte à la citrouille;crostata di zucca;pompoentaart;南瓜派;南瓜派;パンプキンパイ;호박파이;тыквенный пирог
HarvestDish_13800;クラムチャウダーHaPu;クラムチャウダーHaPu;クラムチャウダーHaPu;クラムチャウダーHaPu;クラムチャウダーHaPu;クラムチャウダーHaPu;クラムチャウダーHaPu;クラムチャウダーHaPu;クラムチャウダーHaPu;クラムチャウダーHaPu;クラムチャウダーHaPu;クラムチャウダーHaPu;クラムチャウダーHaPu;クラムチャウダーHaPu
HarvestDish_13801;パンプキンパイHaPu;パンプキンパイHaPu;パンプキンパイHaPu;パンプキンパイHaPu;パンプキンパイHaPu;パンプキンパイHaPu;パンプキンパイHaPu;パンプキンパイHaPu;パンプキンパイHaPu;パンプキンパイHaPu;パンプキンパイHaPu;パンプキンパイHaPu;パンプキンパイHaPu;パンプキンパイHaPu
HarvestDish_13802;サカナのムニエルHaPu;サカナのムニエルHaPu;サカナのムニエルHaPu;サカナのムニエルHaPu;サカナのムニエルHaPu;サカナのムニエルHaPu;サカナのムニエルHaPu;サカナのムニエルHaPu;サカナのムニエルHaPu;サカナのムニエルHaPu;サカナのムニエルHaPu;サカナのムニエルHaPu;サカナのムニエルHaPu;サカナのムニエルHaPu
HarvestDish_13803;グラタンHaPu;グラタンHaPu;グラタンHaPu;グラタンHaPu;グラタンHaPu;グラタンHaPu;グラタンHaPu;グラタンHaPu;グラタンHaPu;グラタンHaPu;グラタンHaPu;グラタンHaPu;グラタンHaPu;グラタンHaPu
JohnnyQuest_02381;communicator part;communicator part;Fernsprecher-Teil;pieza del comunicador;pieza del comunicador;circuit d'émetteur;circuit d'émetteur;pezzo del comunicatore;marifoon-onderdeel;通信装置零件;通訊裝置零件;つうしんそうちのパーツ;통신 장치 부품;деталь коммуникатора
JohnnyQuest_02381_pl;communicator parts;communicator parts;Fernsprecher-Teile;piezas del comunicador;piezas del comunicador;circuits d'émetteur;circuits d'émetteur;pezzi del comunicatore;marifoon-onderdelen;通信装置零件;通訊裝置零件;つうしんそうちのパーツ;통신 장치 부품;детали коммуникатора
JohnnyQuestDust_02389;rusted part;rusted part;Rost-Bauteil;pieza oxidada;pieza oxidada;circuit rouillé;circuit rouillé;componente arrugginito;roestig onderdeel;生锈零件;生鏽零件;さびたパーツ;녹슨 부품;ржавая деталь
JohnnyQuestDust_02389_pl;rusted parts;rusted parts;Rost-Bauteile;piezas oxidadas;piezas oxidadas;circuits rouillés;circuits rouillés;componenti arrugginiti;roestige onderdelen;生锈零件;生鏽零件;さびたパーツ;녹슨 부품;ржавые детали
LostQuest_02374;lost item;lost item;Fundsache;objeto perdido;objeto perdido;objet perdu;objet perdu;oggetto smarrito;verloren voorwerp;遗失物;遺失物品;おとしもの;분실물;потерянный предмет
LostQuest_02375;lost item;lost item;Fundsache;objeto perdido;objeto perdido;objet perdu;objet perdu;oggetto smarrito;verloren voorwerp;遗失物;遺失物品;おとしもの;분실물;потерянный предмет
LostQuest_05426;lost item;lost item;Fundsache;objeto perdido;objeto perdido;objet perdu;objet perdu;oggetto smarrito;verloren voorwerp;遗失物;遺失物品;おとしもの;분실물;потерянный предмет
LostQuestDust_04642;What was this again?;What was this again?;Was war das...?;¿Esto qué era?;¿Qué era esto?;C'est quoi, déjà ?;C'est quoi, déjà?;Aspetta, cos'era questo?;Wat was dit ook alweer?;这是什么来着？;這是什麼來著？;なんだっけ？;뭐였더라?;Что это такое?
LostQuestDust_04643;What was this again?;What was this again?;Was war das...?;¿Esto qué era?;¿Qué era esto?;C'est quoi, déjà ?;C'est quoi, déjà?;Aspetta, cos'era questo?;Wat was dit ook alweer?;这是什么来着？;這是什麼來著？;なんだっけ？;뭐였더라?;Что это такое?
LostQuestDust_05427;What was this again?;What was this again?;Was war das...?;¿Esto qué era?;¿Qué era esto?;C'est quoi, déjà ?;C'est quoi, déjà?;Aspetta, cos'era questo?;Wat was dit ook alweer?;这是什么来着？;這是什麼來著？;なんだっけ？;뭐였더라?;Что это такое?
LoveCrystal_12546;heart crystal;heart crystal;Liebeskristall;joya amorosa;joya amorosa;cristal d'amour;cristal d'amour;gemma dell'amore;hartkristal;爱的结晶;愛的結晶;あいのけっしょう;사랑의 결정;кристалл-сердце
LoveCrystal_12546_pl;heart crystals;heart crystals;Liebeskristalle;joyas amorosas;joyas amorosas;cristaux d'amour;cristaux d'amour;gemme dell'amore;hartkristallen;爱的结晶;愛的結晶;あいのけっしょう;사랑의 결정;кристаллы-сердца
PirateQuest_13105;communicator;communicator;Fernsprecher;comunicador;comunicador;émetteur;émetteur;comunicatore;marifoon;通信装置;通訊裝置;つうしんそうち;통신 장치;коммуникатор
PirateQuest_13105_pl;communicators;communicators;Fernsprecher;comunicadores;comunicadores;émetteurs;émetteurs;comunicatori;marifoons;通信装置;通訊裝置;つうしんそうち;통신 장치;коммуникаторы
RainbowFeather_03548;rainbow feather;rainbow feather;Regenbogenfeder;pluma arcoíris;pluma arcoíris;plume irisée;plume irisée;piuma arcobaleno;regenboogveer;彩虹羽毛;彩虹羽毛;にじいろのはね;무지개 깃털;радужное перо
RollanTicket_09261;Saharah Ticket;Saharah Ticket;Aziza-Coupon;cupón de Alcatifa;cupón de Alcatifa;ticket Sarah;ticket Sarah;coupon di Sahara;Saharah-kaartje;骆岚兑换券;駱嵐兌換券;ローランのひきかえけん;사하라 교환권;ваучер Сахары
RollanTicket_09261_pl;Saharah Tickets;Saharah Tickets;Aziza-Coupons;cupones de Alcatifa;cupones de Alcatifa;tickets Sarah;tickets Sarah;coupon di Sahara;Saharah-kaartjes;骆岚兑换券;駱嵐兌換券;ローランのひきかえけん;사하라 교환권;ваучеры Сахары
SequenceOnly_03076;じぶんのスマホ;じぶんのスマホ;じぶんのスマホ;じぶんのスマホ;じぶんのスマホ;じぶんのスマホ;じぶんのスマホ;じぶんのスマホ;じぶんのスマホ;じぶんのスマホ;じぶんのスマホ;じぶんのスマホ;じぶんのスマホ;じぶんのスマホ
SequenceOnly_03077;メモ;メモ;メモ;メモ;メモ;メモ;メモ;メモ;メモ;メモ;メモ;メモ;メモ;メモ
SequenceOnly_06058;ちず;ちず;ちず;ちず;ちず;ちず;ちず;ちず;ちず;ちず;ちず;ちず;ちず;ちず
SequenceOnly_06895;;;;;;;;;;;;;;
SequenceOnly_06896;ー;ー;ー;ー;ー;ー;ー;ー;ー;ー;ー;ー;－;ー
SequenceOnly_09283;汎用布地;汎用布地;汎用布地;汎用布地;汎用布地;汎用布地;汎用布地;汎用布地;汎用布地;汎用布地;汎用布地;汎用布地;汎用布地;汎用布地
SequenceOnly_12212;デモ用たぬきマイルカード;デモ用たぬきマイルカード;デモ用たぬきマイルカード;デモ用たぬきマイルカード;デモ用たぬきマイルカード;デモ用たぬきマイルカード;デモ用たぬきマイルカード;デモ用たぬきマイルカード;デモ用たぬきマイルカード;デモ用たぬきマイルカード;デモ用たぬきマイルカード;デモ用たぬきマイルカード;デモ用たぬきマイルカード;デモ用たぬきマイルカード
TailorTicket_05932;tailors ticket;tailors ticket;Schneiderei-Coupon;cupón de la sastrería;cupón del atelier;ticket atelier de couture;ticket atelier de couture;coupon della sartoria;kleermakersbon;裁缝屋优惠券;裁縫屋優惠券;したてやクーポン;옷가게 쿠폰;талон в ателье
TailorTicket_05932_pl;tailors tickets;tailors tickets;Schneiderei-Coupons;cupones de la sastrería;cupones del atelier;tickets atelier de couture;tickets atelier de couture;coupon della sartoria;kleermakersbonnen;裁缝屋优惠券;裁縫屋優惠券;したてやクーポン;옷가게 쿠폰;талоны в ателье
TreasureQuest_02545;treasure;treasure;Schatz;tesoro;tesoro;trésor;trésor;tesoro;schat;宝物;寶物;たからもの;보물;сокровище
TreasureQuestDust_02546;What was this again?;What was this again?;Was war das...?;¿Esto qué era?;¿Qué era esto?;C'est quoi, déjà ?;C'est quoi, déjà?;Aspetta, cos'era questo?;Wat was dit ook alweer?;这是什么来着？;這是什麼來著？;なんだっけ？;뭐였지?;Что это было такое?
YutaroWisp_04702;Wisp spirit piece;Wisp spirit piece;Buhu-Seelenfragment;voluta de Buh;voluta de Buh;fragment d'esprit de Follet;fragment d'esprit de Follet;pezzo spirituale di Spirideo;flard van Wisps geest;幽幽的魂魄;幽幽的靈魂;ゆうたろうのたましい;깨빈의 영혼;частица духа Уиспа
YutaroWisp_04702_pl;Wisp spirit pieces;Wisp spirit pieces;Buhu-Seelenfragmente;volutas de Buh;volutas de Buh;fragments d'esprit de Follet;fragments d'esprit de Follet;pezzi spirituali di Spirideo;flarden van Wisps geest;幽幽的魂魄;幽幽的靈魂;ゆうたろうのたましい;깨빈의 영혼;частицы духа Уиспа
