label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
Fossil_00210;deinony torso;deinony torso;Deinonychus-Torso;cuerpo deinonico;cuerpo deinonico;torse de déinonychus;torse de déinonychus;torso deinonico;deinonychuskop;恐爪龙的头;恐爪龍的頭;ディノニクスのあたま;데이노니쿠스의 머리;торс дейнониха
Fossil_00211;deinony tail;deinony tail;Deinonychus-Schwanz;cola deinonico;cola deinonico;queue de déinonychus;queue de deinonychus;coda deinonico;deinonychusstaart;恐爪龙的尾巴;恐爪龍的尾巴;ディノニクスのしっぽ;데이노니쿠스의 꼬리;хвост дейнониха
Fossil_00213;sabertooth skull;sabertooth skull;Säbelzahn-Vorderteil;cuerpo tigre dientes sable;cuerpo tigre dientes sable;crâne de smilodon;crâne de smilodon;cranio smilodonte;sabeltandtijgerkop;剑齿虎的头;劍齒虎的頭;スミロドンのあたま;스밀로돈의 머리;череп смилодона
Fossil_00214;sabertooth tail;sabertooth tail;Säbelzahn-Hinterteil;cola tigre dientes sable;cola tigre dientes sable;queue de smilodon;queue de smilodon;coda smilodonte;sabeltandtijgerstaart;剑齿虎的身体;劍齒虎的身體;スミロドンのからだ;스밀로돈의 몸통;хвост смилодона
Fossil_00216;diplo skull;diplo skull;Diplodocus-Schädel;cráneo diplodocus;cráneo diplodocus;crâne de diplodocus;crâne de diplodocus;cranio diplodoco;diplodocuskop;梁龙的头;梁龍的頭;ディプロドクスのあたま;디플로도쿠스의 머리;череп диплодока
Fossil_00217;diplo neck;diplo neck;Diplodocus-Hals;cuello diplodocus;cuello diplodocus;cou de diplodocus;cou de diplodocus;collo diplodoco;diplodocusnek;梁龙的脖子;梁龍的脖子;ディプロドクスのくび;디플로도쿠스의 목;шея диплодока
Fossil_00218;diplo chest;diplo chest;Diplodocus-Thorax;tórax diplodocus;tórax diplodocus;torse de diplodocus;torse de diplodocus;torso diplodoco;diplodocusborstkas;梁龙的胸部;梁龍的胸部;ディプロドクスのむね;디플로도쿠스의 가슴;грудь диплодока
Fossil_00219;diplo pelvis;diplo pelvis;Diplodocus-Becken;pelvis diplodocus;pelvis diplodocus;bassin de diplodocus;bassin de diplodocus;bacino diplodoco;diplodocusbekken;梁龙的腰部;梁龍的腰部;ディプロドクスのこし;디플로도쿠스의 허리;таз диплодока
Fossil_00220;diplo tail;diplo tail;Diplodocus-Schwanz;cola diplodocus;cola diplodocus;queue de diplodocus;queue de diplodocus;coda diplodoco;diplodocusstaart;梁龙的尾巴;梁龍的尾巴;ディプロドクスのしっぽ;디플로도쿠스의 꼬리;хвост диплодока
Fossil_00222;spino skull;spino skull;Spinosaurus-Schädel;cráneo espinosaurio;cráneo espinosaurio;crâne de spinosaure;crâne de spinosaurus;cranio spinosauro;spinosauruskop;棘龙的头;棘龍的頭;スピノサウルスのあたま;스피노사우루스의 머리;череп спинозавра
Fossil_00223;spino torso;spino torso;Spinosaurus-Torso;cuerpo espinosaurio;cuerpo espinosaurio;corps de spinosaure;corps de spinosaurus;torso spinosauro;spinosaurusromp;棘龙的身体;棘龍的身體;スピノサウルスのからだ;스피노사우루스의 몸통;торс спинозавра
Fossil_00224;spino tail;spino tail;Spinosaurus-Schwanz;cola espinosaurio;cola espinosaurio;queue de spinosaure;queue de spinosaurus;coda spinosauro;spinosaurusstaart;棘龙的尾巴;棘龍的尾巴;スピノサウルスのしっぽ;스피노사우루스의 꼬리;хвост спинозавра
Fossil_00226;stego skull;stego skull;Stegosaurus-Schädel;cráneo estegosaurio;cráneo estegosaurio;crâne de stégosaure;crâne de stégosaure;cranio stegosauro;stegosauruskop;剑龙的头;劍龍的頭;ステゴサウルスのあたま;스테고사우루스의 머리;череп стегозавра
Fossil_00227;stego torso;stego torso;Stegosaurus-Torso;cuerpo estegosaurio;cuerpo estegosaurio;corps de stégosaure;corps de stégosaure;torso stegosauro;stegosaurusromp;剑龙的身体;劍龍的身體;ステゴサウルスのからだ;스테고사우루스의 몸통;торс стегозавра
Fossil_00228;stego tail;stego tail;Stegosaurus-Schwanz;cola estegosaurio;cola estegosaurio;queue de stégosaure;queue de stégosaure;coda stegosauro;stegosaurusstaart;剑龙的尾巴;劍龍的尾巴;ステゴサウルスのしっぽ;스테고사우루스의 꼬리;хвост стегозавра
Fossil_00234;plesio skull;plesio skull;Plesiosaurus-Schädel;cráneo plesiosaurio;cráneo plesiosaurio;crâne de plésiosaure;crâne de plésiosaure;cranio plesiosauro;plesiosauruskop;双叶铃木龙的头;雙葉鈴木龍的頭;フタバサウルスのあたま;후타바사우루스의 머리;череп плезиозавра
Fossil_00235;plesio torso;plesio torso;Plesiosaurus-Torso;torso plesiosaurio;torso plesiosaurio;corps de plésiosaure;corps de plésiosaure;torso plesiosauro;plesiosaurusromp;双叶铃木龙的身体;雙葉鈴木龍的身體;フタバサウルスのからだ;후타바사우루스의 몸통;торс плезиозавра
Fossil_00236;plesio tail;plesio tail;Plesiosaurus-Schwanz;cola plesiosaurio;cola plesiosaurio;queue de plésiosaure;queue de plésiosaure;coda plesiosauro;plesiosaurusstaart;双叶铃木龙的尾巴;雙葉鈴木龍的尾巴;フタバサウルスのしっぽ;후타바사우루스의 꼬리;хвост плезиозавра
Fossil_00238;T. rex skull;T. rex skull;T-Rex-Schädel;cráneo tiranosaurio;cráneo tiranosaurio;crâne de tyrannosaure;crâne de tyrannosaure;cranio tirannosauro;tyrannosauruskop;暴龙的头;暴龍的頭;Tレックスのあたま;티렉스의 머리;череп тираннозавра
Fossil_00239;T. rex torso;T. rex torso;T-Rex-Torso;cuerpo tiranosaurio;cuerpo tiranosaurio;corps de tyrannosaure;corps de tyrannosaure;torso tirannosauro;tyrannosaurusromp;暴龙的身体;暴龍的身體;Tレックスのからだ;티렉스의 몸통;торс тираннозавра
Fossil_00240;T. rex tail;T. rex tail;T-Rex-Schwanz;cola tiranosaurio;cola tiranosaurio;queue de tyrannosaure;queue de tyrannosaure;coda tirannosauro;tyrannosaurusstaart;暴龙的尾巴;暴龍的尾巴;Tレックスのしっぽ;티렉스의 꼬리;хвост тираннозавра
Fossil_00242;tricera skull;tricera skull;Triceratops-Schädel;cráneo tricerátops;cráneo tricerátops;crâne de tricératops;crâne de tricératops;cranio triceratopo;triceratopskop;三角龙的头;三角龍的頭;トリケラトプスのあたま;트리케라톱스의 머리;череп трицератопса
Fossil_00243;tricera torso;tricera torso;Triceratops-Torso;cuerpo tricerátops;cuerpo tricerátops;corps de tricératops;corps de tricératops;torso triceratopo;triceratopsromp;三角龙的身体;三角龍的身體;トリケラトプスのからだ;트리케라톱스의 몸통;торс трицератопса
Fossil_00244;tricera tail;tricera tail;Triceratops-Schwanz;cola tricerátops;cola tricerátops;queue de tricératops;queue de tricératops;coda triceratopo;triceratopsstaart;三角龙的尾巴;三角龍的尾巴;トリケラトプスのしっぽ;트리케라톱스의 꼬리;хвост трицератопса
Fossil_00294;amber;amber;Bernstein;ámbar;ámbar;ambre;ambre;ambra;barnsteen;琥珀;琥珀;コハク;호박;янтарь
Fossil_00295;ammonite;ammonite;Ammonit;amonites;amonites;ammonite;ammonite;ammonite;ammoniet;菊石;菊石;アンモナイト;암모나이트;аммонит
Fossil_00296;coprolite;coprolite;Koprolith;coprolito;coprolito;coprolithe;coprolithe;coprolito;coproliet;粪化石;糞化石;ウンコのかせき;대변 화석;копролит
Fossil_00298;archaeopteryx;archaeopteryx;Archaeopteryx;arqueoptérix;arqueoptérix;archéoptéryx;archéoptéryx;archaeopteryx;archeopteryx;始祖鸟;始祖鳥;しそちょう;시조새;археоптерикс
Fossil_00300;dinosaur track;dinosaur track;Dino-Fußabdruck;huella de dinosaurio;huella de dinosaurio;empreinte de dinosaure;empreinte de dinosaure;orma dinosauro;fossiele pootafdruk;恐龙脚印化石;恐龍腳印化石;あしあとのかせき;발자국 화석;след динозавра
Fossil_00301;australopith;australopith;Australopithecus;australopiteco;australopiteco;australopithèque;australopithèque;australopiteco;australopithecus;南方古猿;南方古猿;アウストラロピテクス;오스트랄로피테쿠스;австралопитек
Fossil_00302;shark-tooth pattern;shark-tooth pattern;Haizahnspirale;mandíbula de tiburón;mandíbula de tiburón;mandibule d'hélicoprion;mandibule d'hélicoprion;mandibola di elicoprione;haaientandkrans;鲨鱼牙齿化石;鯊魚牙齒化石;サメのはのかせき;상어 이빨 화석;зубы ископаемой акулы
Fossil_00303;trilobite;trilobite;Trilobit;trilobites;trilobites;trilobite;trilobite;trilobite;trilobiet;三叶虫;三葉蟲;さんようちゅう;삼엽충;трилобит
Fossil_04651;anomalocaris;anomalocaris;Anomalocaris;anomalocaris;anomalocaris;anomalocaris;anomalocaris;anomalocaride;anomalocaris;奇虾;奇蝦;アノマロカリス;아노말로카리스;аномалокарис
Fossil_04658;right megalo side;right megalo side;Riesenhirsch-Hälfte (R);mitad derecha megaloceros;mitad derecha megaloceros;partie droite de mégacéros;partie droite de mégacéros;metà destra megalocero;reuzenhert (rechterhelft);大角鹿的右半身;大角鹿的右半身;メガロケロスのみぎはんしん;메갈로케로스의 오른쪽 반신;пр. часть гигантск. оленя
Fossil_04659;left megalo side;left megalo side;Riesenhirsch-Hälfte (L);mitad izq. megaloceros;mitad izq. megaloceros;partie gauche de mégacéros;partie gauche de mégacéros;metà sinistra megalocero;reuzenhert (linkerhelft);大角鹿的左半身;大角鹿的左半身;メガロケロスのひだりはんしん;메갈로케로스의 왼쪽 반신;лев. часть гигантск. оленя
Fossil_04660;dunkleosteus;dunkleosteus;Dunkleosteus;dunkleosteo;dunkleosteo;dunkléostéus;dunkléostéus;dunkleosteus;dunkleosteus;邓氏鱼;鄧氏魚;ダンクルオステウス;둔클레오스테우스;дунклеостей
Fossil_04662;myllokunmingia;myllokunmingia;Myllokunmingia;myllokunmingia;myllokunmingia;myllokunmingia;myllokunmingia;myllokunmingia;myllokunmingia;丰娇昆明鱼;豐嬌昆明魚;ミロクンミンギア;밀로쿤밍기아;миллокунмингия
Fossil_04663;eusthenopteron;eusthenopteron;Eusthenopteron;eustenopteron;eustenopteron;eusthénoptéron;eusthénoptéron;eustenottero;eusthenopteron;新翼鱼;新翼魚;ユーステノプテロン;에우스테놉테론;эустеноптерон
Fossil_04664;acanthostega;acanthostega;Acanthostega;acantostega;acantostega;acanthostéga;acanthostéga;acantostega;acanthostega;棘螈;棘螈;アカントステガ;아칸토스테가;акантостега
Fossil_04665;juramaia;juramaia;Juramaia;juramaia;juramaia;juramaia;juramaia;juramaia;juramaia;侏罗兽;侏羅獸;ジュラマイア;쥐라마이아;юрамайя
Fossil_04688;brachio skull;brachio skull;Brachiosaurus-Schädel;cráneo braquiosaurio;cráneo braquiosaurio;crâne de brachiosaure;crâne de brachiosaure;cranio brachiosauro;brachiosauruskop;腕龙的头;腕龍的頭;ブラキオサウルスのあたま;브라키오사우루스의 머리;череп брахиозавра
Fossil_04689;brachio chest;brachio chest;Brachiosaurus-Thorax;tórax braquiosaurio;tórax braquiosaurio;torse de brachiosaure;torse de brachiosaure;torace brachiosauro;brachiosaurusborstkas;腕龙的胸部;腕龍的胸部;ブラキオサウルスのむね;브라키오사우루스의 가슴;грудь брахиозавра
Fossil_04690;brachio pelvis;brachio pelvis;Brachiosaurus-Becken;pelvis braquiosaurio;pelvis braquiosaurio;bassin de brachiosaure;bassin de brachiosaure;bacino brachiosauro;brachiosaurusbekken;腕龙的腰部;腕龍的腰部;ブラキオサウルスのこし;브라키오사우루스의 허리;таз брахиозавра
Fossil_04691;brachio tail;brachio tail;Brachiosaurus-Schwanz;cola braquiosaurio;cola braquiosaurio;queue de brachiosaure;queue de brachiosaure;coda brachiosauro;brachiosaurusstaart;腕龙的尾巴;腕龍的尾巴;ブラキオサウルスのしっぽ;브라키오사우루스의 꼬리;хвост брахиозавра
Fossil_04697;quetzal torso;quetzal torso;Quetzalcoatlus-Torso;cuerpo quetzalcoatlus;cuerpo quetzalcoatlus;corps de quetzal;corps de quetzal;torso quetzalcoatlus;quetzalcoatluskop & -⁠romp;风神翼龙的头;風神翼龍的頭;ケツァルコアトルスのあたま;케찰코아틀루스의 머리;торс кетцалькоатля
Fossil_04698;right quetzal wing;right quetzal wing;Quetzalcoatlus-Flügel (R);ala derecha quetzalcoatlus;ala derecha quetzalcoatlus;aile droite de quetzal;aile droite de quetzal;ala destra quetzalcoatlus;quetzalcoatlusvleugel (r);风神翼龙的右翼;風神翼龍的右翼;ケツァルコアトルスのうよく;케찰코아틀루스의 오른날개;п. крыло кетцалькоатля
Fossil_04699;left quetzal wing;left quetzal wing;Quetzalcoatlus-Flügel (L);ala izquierda quetzalcoatlus;ala izquierda quetzalcoatlus;aile gauche de quetzal;aile gauche de quetzal;ala sinistra quetzalcoatlus;quetzalcoatlusvleugel (l);风神翼龙的左翼;風神翼龍的左翼;ケツァルコアトルスのさよく;케찰코아틀루스의 왼날개;л. крыло кетцалькоатля
Fossil_07251;diplo tail tip;diplo tail tip;Diplodocus-Schwanzspitze;punta de cola diplodocus;punta de cola diplodocus;pointe de queue de diplo;pointe de queue de diplo;punta di coda diplodoco;diplodocusstaartpunt;梁龙的尾巴尖;梁龍的尾端;ディプロドクスのしっぽのさき;디플로도쿠스의 꼬리 끝;кончик хвоста диплодока
FossilUnknown_02579;fossil;fossil;Fossil;fósil;fósil;fossile;fossile;fossile;fossiel;化石;化石;かせき;화석;окаменелость
