label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
274;down pants;down pants;Thermohose;pantalón acolchado;pantalón acolchado;pantalon doudoune;pantalon doudoune;pantalone imbottito;gewatteerde broek;羽绒裤;羽絨褲;ダウンパンツ;패딩 바지;штаны на пуху
275;long chino skirt;long chino skirt;Maxi-Chinorock;falda chino;falda beige;jupe longue chino;jupe longue chino;gonna chino lunga;lange chinorok;卡其长裙;卡其長裙;ロングチノスカート;롱 치노 스커트;длинная юбка из хлопка
280;down skirt;down skirt;Thermorock;falda corta acolchada;falda corta acolchada;jupe doudoune;jupe doudoune;gonna imbottita;gewatteerde rok;羽绒短裙;羽絨裙;ダウンスカート;패딩 치마;юбка на пуху
283;denim cutoffs;denim cutoffs;Jeans-Shorts;minipantalón tejano;minipantalón de jean;mini-short en jean;mini-short en jean;paio di jeans corti;jeansshort;牛仔短裤;牛仔短褲;デニムショートパンツ;데님 숏팬츠;джинсовые шорты
287;sporty skirt;sporty skirt;Feierabend-Rock;falda corta sport;falda corta sport;jupe jogging;jupe jogging;gonna di tuta;sportief rokje;棉质短裙;棉裙;スウェットスカート;스웨트 치마;юбка из трикотажа
295;corduroy skirt;corduroy skirt;Cordrock;falda corta de pana;falda corta de pana;jupe en velours côtelé;jupe en velours côtelé;gonna di velluto a coste;corduroy rokje;灯芯绒短裙;燈芯絨裙;コーデュロイスカート;코듀로이 치마;юбка из вельвета
296;gaucho pants;gaucho pants;Gaucho-Hose;pantalón gaucho;pantalón gaucho;pantalon gaucho;pantalon gaucho;pantalone da gaucho;gauchobroek;阔腿裤;闊腿褲;ガウチョパンツ;와이드 팬츠;брюки-гаучо
299;pleather skirt;pleather skirt;Kunstlederrock;falda corta de polipiel;falda corta cuero sintético;jupe en similicuir;jupe en similicuir;gonna in ecopelle;kunstleren rokje;皮裙;皮裙;レザースカート;가죽 치마;юбка из кожзама
301;fringe skirt;fringe skirt;Fransenrock;falda corta con flecos;falda corta con flecos;jupe à franges;jupe à franges;gonna con frange;rokje met franje;流苏短裙;流蘇裙;フリンジスカート;프린지 스커트;юбка с бахромой
305;denim painter's pants;denim painter's pants;Maler-Jeanshose;vaquero de trabajo;pantalón de jean de trabajo ;jean de travail;jean de travail;paio di jeans da lavoro;omgeslagen jeans;牛仔工作裤;牛仔油漆工褲;デニムのペインターパンツ;데님 페인터 팬츠;джинсы с отворотами
308;silk floral-print pants;silk floral-print pants;Asia-Blumen-Shorts;pirata de seda exótico;pantalón capri flores;pantacourt chinois;pantacourt floral de soie;pinocchietto di seta esotico;gebloemde zijden broek;中国风七分裤;中華風七分褲;チャイナなクロップドパンツ;중국풍 크롭 팬츠;шелк. штаны в цветочек
309;silk pants;silk pants;Asia-Wolken-Hose;pantalón de seda;pantalón de seda;pantalon chinois;pantalon de soie;pantalone di seta;zijden broek;中国风裤子;中華風褲子;チャイナなズボン;중국풍 바지;шелковые брюки
310;kung-fu pants;kung-fu pants;Kung-Fu-Hose;pantalón kung-fu;pantalón kung-fu;pantalon de kung-fu;pantalon kung-fu;pantalone da kung fu;kungfubroek;功夫裤;功夫褲;カンフーなズボン;쿵푸 바지;штаны для кун-фу
312;grass skirt;grass skirt;Baströckchen;falda de paja;falda de paja;jupe savane;jupe de feuilles;gonna fieno;rieten rokje;草裙;草裙;こしみの;도롱이 하의;юбка из сухих листьев
327;bell-bottoms;bell-bottoms;Glockenhose;pantalón acampanado;pantalón acampanado;pantalon pattes d'eph;pantalon pattes d'éléphant;pantalone a zampa;bellbottom;喇叭裤;喇叭褲;ベルボトムパンツ;나팔바지;брюки-клеш
331;frilly pants;frilly pants;Volanthose;pantalón con volantes;pantalón con volados;pantalon à volant;pantalon à volant;pantalone vezzoso;ruchesbroek;荷叶边裤子;荷葉邊褲子;フリルつきパンツ;프릴 바지;брюки с оборками
332;yacht shorts;yacht shorts;Jacht-Shorts;minipantalón yates;minipantalón yates;short voiliers;short voiliers;pantaloncino da yacht;zeilshort;帆船图案短裤;帆船短褲;ヨットのショートパンツ;요트 숏팬츠;летние шорты
333;multicolor shorts;multicolor shorts;Vielfarben-Shorts;pantalón corto multicolor;pantalón corto multicolor;short multicolore;short multicolore;pantaloncino multicolore;veelkleurige korte broek;混色五分裤;多色五分褲;マルチカラーのハーフパンツ;컬러풀 반바지;двухцветные шорты
334;formal shorts;formal shorts;Ausgehshorts;pantalón corto sobrio;pantalón corto sobrio;short sobre;short sobre;pantaloncino classico;keurige short;简约五分裤;清爽五分褲;きれいめハーフパンツ;깔끔한 반바지;классические шорты
335;leopard miniskirt;leopard miniskirt;Leoparden-Minirock;falda corta de leopardo;falda corta de leopardo;mini-jupe léopard;mini-jupe léopard;minigonna maculata;luipaardrokje;豹纹迷你裙;豹紋迷你裙;ヒョウがらミニスカート;표범무늬 미니스커트;леопардовая мини-юбка
336;long plaid skirt;long plaid skirt;Karo-Maxirock;falda tartán;falda escocesa;jupe longue écossaise;jupe longue écossaise;gonna lunga scozzese;lange plaidrok;格纹长裙;格紋長裙;チェックのロングスカート;체크무늬 롱스커트;длинная юбка в клетку
339;noble pants;noble pants;Adelshose;pantalón nobiliario;pantalón nobiliario;haut-de-chausse;haut-de-chausse;pantalone nobile;aristocratenbroek;贵族裤子;貴族褲子;きぞくのズボン;귀족 바지;брюки вельможи
344;pineapple aloha shorts;pineapple aloha shorts;Ananas-Aloha-Hose;bermuda piña aloha;bermuda aloha piñas;short Hawaï ananas;short Hawaï ananas;paio bermuda aloha ananas;ananas-hawaïshort;凤梨夏威夷裤;鳳梨夏威夷褲;パインがらアロハパンツ;파인애플 알로하 바지;гавайские ананасн. шорты
347;cropped pants;cropped pants;7/8-Hose;pantalón tres cuartos;pantalón tres cuartos;pantacourt;pantacourt;pantalone al polpaccio;driekwartbroek;七分裤;七分褲;クロップドパンツ;크롭 팬츠;укороченные брюки
349;frilly skirt;frilly skirt;Volantrock;falda corta con volantes;falda corta con volados;jupe volantée;jupe volantée;gonna vezzosa;ruchesrokje;蛋糕蓬蓬裙;蓬蓬裙;フリルスカート;프릴 스커트;юбка с оборками
359;tweed frilly skirt;tweed frilly skirt;Tweed-Volantrock;falda de tweed con lazo;falda de tweed con lazo;jupe en tweed à volant;jupe en tweed à volant;gonna vezzosa di tweed;tweed-ruchesrokje;粗花呢蛋糕蓬蓬裙;斜紋軟呢蓬蓬裙;ツイードフリルスカート;트위드 프릴 스커트;твидовая юбка с оборками
361;casual pants;casual pants;Freizeithose;pantalón holgado;pantalón holgado;pantalon d'intérieur;pantalon d'intérieur;pantalone casual;casual broek;休闲裤;休閒寬褲;ワイドイージーパンツ;와이드 이지 팬츠;удобные штаны
365;camo skirt;camo skirt;Tarnrock;falda corta camuflaje;falda corta camuflaje;jupe camouflage;jupe camouflage;gonna mimetica;camouflagerokje;迷彩短裙;迷彩裙;めいさいスカート;밀리터리 치마;камуфляжная юбка
369;culottes;culottes;Hosenrock;culote;pantalón corto holgado;jupe-culotte;jupe-culotte;paio di culotte;culotte;裤裙;褲裙;キュロット;퀼로트;юбка-шорты
374;ski pants;ski pants;Skihose;pantalón de esquí;pantalón de esquí;pantalon de ski;pantalon de ski;pantalone da sci;skibroek;滑雪裤;滑雪褲;スキーウェアのズボン;스키복 바지;лыжные штаны
395;outdoor shorts;outdoor shorts;Outdoor-Hose;pantalón de paseo;pantalón de paseo;short de randonnée;short de randonnée;pantaloncino da camminata;kampeerbroek;户外活动裤;戶外活動褲;アウトドアパンツ;아웃도어 팬츠;походные шорты
399;punk pants;punk pants;Punk-Hose;pantalón punk;pantalón punk;pantalon punk;pantalon punk;pantalone punk;punkbroek;朋克风格裤子;龐克裙褲;ボンテージパンツ;펑크 팬츠;брюки панка
401;vibrant shorts;vibrant shorts;Ethno-Shorts;bermuda playera;bermuda playera;bermuda chamarré;bermuda chamarré;pantaloncino folcloristico;bonte bermuda;民族风裤子;民族風褲子;エスニックパンツ;에스닉 바지;пестрые шорты
404;patched-knee pants;patched-knee pants;Spielplatzhose;pantalón con rodilleras;pantalón con rodilleras;pantalon renforcé;pantalon renforcé;pantaloncino con toppe;kniestukkenbroek;膝盖补丁裤;膝蓋補丁褲;ひざあてズボン;덧댄 바지;брюки с заплатками
409;tiered skirt;tiered skirt;Stufenrock;falda escalonada;falda escalonada;jupe bohème;jupe bohème;gonna a strati;gelaagde rok;三节裙;蛋糕裙;ティアードスカート;티어드 스커트;ярусная юбка
411;career skirt;career skirt;Business-Rock;falda de oficina;falda de oficina;jupe crayon;jupe crayon;gonna da ufficio;zakelijke rok;西装短裙;西裝裙;キャリアなスカート;정장 치마;офисная юбка
412;draped skirt;draped skirt;Draperie-Rock;falda en cascada tartán;falda en cascada escocesa;jupe drapée;jupe drapée;gonna drappeggiata;gedrapeerde rok;不规则垂坠裙;不規則摺邊裙;ドレープスカート;드레이프 스커트;юбка с драпировкой
419;cycling shorts;cycling shorts;Radler-Shorts;pantalón corto de ciclista;pantalón corto de ciclista;short cycliste;short cycliste;pantaloncino da ciclista;wielrennersbroekje;单车裤;單車褲;サイクルボトム;자전거 경주복 하의;велошорты
420;surfing shorts;surfing shorts;Surfer-Shorts;bermuda surf;bermuda surf;short de surf;short de surf;pantaloncino da surf;surfshort;冲浪裤;衝浪褲;サーフパンツ;서핑 바지;шорты для серфинга
421;lace shorts;lace shorts;Spitzenshorts;minipantalón encaje;minipantalón encaje;short dentelle;short dentelle;pantaloncino di pizzo;kanten short;蕾丝短裤;蕾絲短褲;レースショートパンツ;레이스 숏팬츠;кружевные шорты
422;athletic shorts;athletic shorts;Athletenshorts;pantalón corto atletismo;pantalón corto sport;short de sport;short de sport;pantaloncino della tuta;korte sportbroek;运动短裤;運動短褲;ジャージショートパンツ;트레이닝복 숏팬츠;шорты бегуна
426;muay-thai shorts;muay-thai shorts;Muai-Thai-Hose;pantalón corto muay thai;pantalón corto muay thai;short de boxe thaï;short de boxe thaï;pantaloncino da muay thai;kickboksshort;泰拳裤子;泰拳褲;ムエタイパンツ;무에타이 바지;шорты для бокса
427;dotted shorts;dotted shorts;Goldtupfen-Shorts;minipantalón topos;minipantalón a lunares;short à pois;short à pois;pantaloncino a pois;korte broek met stippen;金色点点裤子;金色點點褲;ゴールドドットパンツ;금색 도트 바지;шорты в горошек
429;belted wraparound skirt;belted wraparound skirt;Gürtel-Wickelrock;falda envolvente tartán;falda envolvente escocesa;jupe portefeuille à ceinture;jupe portefeuille à ceinture;gonna portafoglio tartan;wikkelrok met ceintuur;系带裹裙;腰帶一片裙;ベルトのまきスカート;벨트 랩 스커트;юбка с запахом и ремнями
430;embroidered floral skirt;embroidered floral skirt;Blumenstick-Rock;falda flores bordadas;falda flores bordadas;jupe à fleurs brodées;jupe à fleurs brodées;gonna a ricami floreali;geborduurde bloemenrok;花朵图案刺绣裙;刺繡花紋裙;ししゅうのはながらスカート;꽃무늬 자수 치마;юбка с цветочками
431;embroidered-pattern skirt;embroidered-pattern skirt;Dessinstick-Rock;falda cenefas bordadas;falda cenefas bordadas;jupe à motif brodé;jupe à motif brodé;gonna a ricami geometrici;geborduurde rok;几何图案刺绣裙;幾何刺繡裙;きかがくししゅうのスカート;기하학 자수 치마;юбка с вышивкой
459;satin pants;satin pants;Satinhose;pantalón de satén;pantalón de satén;pantalon en satin;pantalon en satin;pantalone satinato;satijnen broek;缎面裤子;緞面褲子;サテンのパンツ;새틴 바지;атласные брюки
468;corduroy pants;corduroy pants;Cordhose;pantalón de pana;pantalón de pana;pantalon en velours côtelé;pantalon en velours côtelé;pantalone di velluto a coste;corduroy broek;灯芯绒裤;燈芯絨褲;コーデュロイボトム;코듀로이 바지;брюки из вельвета
478;floral lace skirt;floral lace skirt;Blumenspitzenrock;falda encaje floral;falda encaje floral;jupe à fleurs en dentelle;jupe à fleurs en dentelle;gonna merlettata floreale;kanten bloemenrok;花朵图案蕾丝裙;花紋蕾絲裙;はながらレースのスカート;꽃무늬 레이스 치마;кружевная юбка с цветами
480;flare skirt;flare skirt;Minirock;falda acampanada;falda campamento;jupe évasée;jupe évasée;gonna scampanata;uitlopend rokje;喇叭裙;喇叭裙;フレアスカート;플레어스커트;юбка-клеш
648;wide chino pants;wide chino pants;Outdoor-Chino;pantalón chino holgado;pantalón beige holgado;pantalon large en toile;pantalon large en toile;pantalone chino largo;wijdepijpenchino;反折直筒裤;卡其寬褲;ワイドチノ;와이드 치노;широкие брюки из хлопка
649;acid-washed jeans;acid-washed jeans;Bleichjeanshose;tejano desteñido;pantalón desteñido;jean délavé;jean délavé;paio di jeans sbiaditi;gebleekte jeans;酸洗牛仔裤;化學洗牛仔褲;ケミカルウォッシュデニム;워싱 청바지;джинсы-варенки
690;dance warm-up pants;dance warm-up pants;Tänzerhose;pantalón compañía de baile;pantalón compañía de baile;pantalon équipe de danse;pantalon équipe de danse;pantalone della tuta danza;streetdance-broek;舞蹈运动裤;跳舞運動褲;ダンスジャージズボン;댄스 트레이닝복 바지;штаны для танцев
726;comic shorts;comic shorts;Comic-Shorts;bermuda cómics;bermuda cómics;short bédé;short bédé;pantaloncino cartoonesco;stripboekshort;对话框短裤;對話框短褲;アメコミがらハーフパンツ;만화 무늬 반바지;шорты с комиксами
727;traditional monpe pants;traditional monpe pants;Monpe-Arbeitshose;pantalón monpe;pantalón monpe;pantalon monpe;pantalon monpe;pantalone monpe;klassieke monpe-broek;花裤;束口燈籠褲;もんぺ;일 바지;шаровары
728;rain pants;rain pants;Regenhose;pantalón impermeable;pantalón impermeable;pantalon imperméable;pantalon imperméable;pantalone impermeabile;regenbroek;防雨裤;防雨褲;レインパンツ;레인 팬츠;непромокаемые штаны
729;knit skirt;knit skirt;Strickrock;falda corta de punto;falda corta tejida;jupe en tricot;jupe en tricot;gonna di lana;gebreide rok;毛线短裙;針織裙;ニットスカート;니트 치마;вязаная юбка
730;faux-fur skirt;faux-fur skirt;Schleifchen-Kunstfellrock;falda corta de pelo sintético;falda corta de piel sintética;jupe en fausse fourrure;jupe en fausse fourrure;gonna di ecopelliccia;imitatiebontrok;仿毛皮短裙;毛毛裙;ファースカート;인조털 치마;юбка «под мех»
731;frilly sweatpants;frilly sweatpants;Volantsofahose;pantalón chándal volantes;pantalón cómodo volados;pantalon jogging à volants;pantalon jogging à volants;pantalone volant vezzoso;rucheslegging;荷叶边棉裤;荷葉邊棉褲;スウェットフリルズボン;프릴 스웨트 팬츠;штаны с оборками
732;long sweatskirt;long sweatskirt;Feierabend-Maxirock;falda sport;falda sport;jupe jogging longue;jupe jogging longue;gonna lunga casual;lange sweatstofrok;棉质长裙;棉質長裙;スウェットロングスカート;스웨트 롱스커트;юбка макси из трикотажа
733;boa skirt;boa skirt;Fleecerock;falda corta mullida;falda corta mullida;jupe en polaire;jupe en flanelle;gonna boa;zachte rok;绒毛短裙;絨毛裙;ボアスカート;보아 스커트;пушистая юбка
734;boa shorts;boa shorts;Fleece-Shorts;pantalón corto mullido;pantalón corto mullido;short en polaire;short en flanelle;pantaloncino boa;zachte short;绒毛短裤;絨毛短褲;ボアハーフパンツ;보아 반바지;пушистые шорты
735;pleather flare skirt;pleather flare skirt;Kunstleder-Minirock;falda acampanada polipiel;falda acampanada sintética;jupe évasée en similicuir;jupe évasée en similicuir;gonna in ecopelle;uitlopend kunstleren rokje;喇叭皮裙;喇叭皮裙;レザーのフレアスカート;가죽 플레어스커트;юбка-клеш из кожзама
736;buttoned lace skirt;buttoned lace skirt;Knopfleisten-Spitzenrock;falda con botones;falda con botones;jupe longue à boutons;jupe longue à boutons;gonna merlettata a bottoni;kanten knoopjesrok;前排扣荷叶边裙;前排釦蕾絲裙;まえボタンレースのスカート;버튼 레이스 치마;юбка с пуговицами
737;petal skirt;petal skirt;Tanzröckchen;falda pétalos;falda pétalos;jupe pétales;jupe pétales;gonna petali;dansrokje;缤纷芭蕾舞裙;芭蕾舞紗裙;チュチュスカート;발레리나 치마;юбка из тюля
752;plover skirt;plover skirt;Symmetrierock;falda pata de gallo;falda pata de gallo;jupe pied-de-coq;jupe pied-de-coq;gonna pied de poule;pied-de-poule rok;千鸟格纹短裙;千鳥格紋裙;ちどりのスカート;하운드투스 치마;юбка «Гусиная лапка»
754;upcycled skirt;upcycled skirt;Upcycle-Rock;falda de supraciclaje;falda de supraciclaje;jupe recyclée;jupe recyclée;gonna riciclata;kringlooprok;拼接裙;拼接裙;シャビーなスカート;쉐비 스커트;юбка из вторсырья
755;embellished denim pants;embellished denim pants;Design-Jeanshose;tejano con estampado;pantalón de jean decorado;jean décoré;jean décoré;paio di jeans decorati;vleugelstikseljeans;印花牛仔裤;印花牛仔褲;プリントデニム;프린트 데님 바지;джинсы с аппликацией
756;traditional suteteko pants;traditional suteteko pants;Suteteko-Hose;pantalón suteteko;pantalón suteteko;pantalon suteteko;pantalon suteteko;pantalone suteteko;klassieke suteteko-broek;格子裤;格子褲;ステテコ;실내용 5부 바지;длинные свободн. шорты
781;patchwork skirt;patchwork skirt;Patchwork-Rock;falda recortes;falda retazos;jupe patchwork;jupe patchwork;gonna patchwork;patchworkrok;拼布裙;拼布裙;パッチワークスカート;패치워크 스커트;лоскутная юбка
817;plaid shorts;plaid shorts;Karoshorts;minipantalón lana tartán;minipantalón lana escocés;short écossais à ceinture;short écossais à ceinture;pantaloncino con cintura;geruite short;长绒格纹热裤;法蘭絨格紋熱褲;シャギーチェックのホットパンツ;체크무늬 핫팬츠;шорты в клетку
818;colorful skirt;colorful skirt;Traditionsrock;falda colorida;falda colorida;jupe bariolée;jupe bariolée;gonna pittoresca;kleurrijke rok;墨西哥传统裙子;墨西哥傳統裙子;エナグワス;컬러풀 스커트;пестрая юбка
840;torn pants;torn pants;Lumpenhose;pantalón desgarrado;pantalón desgarrado;pantalon déchiré;pantalon déchiré;pantalone strappato;kapotte broek;破旧裤子;破爛褲子;やぶれたズボン;뜯어진 바지;порванные брюки
841;three-quarter sweatpants;three-quarter sweatpants;7/8-Sofahose;pirata gimnasio;pantalón capri gimnasio;pantacourt de jogging;pantacourt d'exercice;pinocchietto sportivo;driekwartjoggingbroek;健身棉质裤;運動棉褲;フィットネススウェットパンツ;피트니스 스웨트 팬츠;трикотажн. брюки капри
